id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
9917330783406236,"Petites heures du duc de Berry, Les",Book of hours (Ms. Petites heures du duc de Berry)|||Petites heures du duc de Berry,"Heures de Louis, Duc Danjou, Roy de Jerusalem et autres pieces",,"Catholic Church|||Berry, Jean de France, duc de, 1340-1416|||Beauneveu, André.|||Avril, François.|||Dunlop, Louisa.|||Yapp, W. B. (William Brunsdon), 1909-1990|||Bibliothèque nationale de France, Latin 18014.",Luzern,Faksimile Verlag,c1988-c1989,1988/1989,,,,monographic,Latin,text,print,"290 [i.e. 580] p. : col. ill. ; 23 cm. + 1 commentary volume (461 p. : ill. ; 22 cm.) + Stundenbuch portfolio ([12], [4] p., [2] leaves of plates : col. ill. ; 40 cm.)",Facsimiles|||Illustrations|||Texts|||bibliography,,"Liturgy|||Books of hours|||Manuscripts, Latin (Medieval and modern)|||Illumination of books and manuscripts, Gothic|||Illumination of books and manuscripts, French|||Illumination of books and manuscripts, Medieval|||duc de Berry, Jean de France 1340-1416|||Beauneveu, André|||de Hesdin Jacquemart active 1380-1411|||Catholic Church|||Petites heures du duc de Berry",15th century,France,,3856720294,,ocm30469437,
9962419843406236,Hayton of Armenia,,,,Cambridge University Library|||British Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin|||French,text,electronic|||electronic resource|||remote,"6 items : ill., maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"Hayton (or Hetoum), an Armenian noble and ruler of the city of Corycus (Korikos) in Cilicia, was a nephew of King Hetoum I. Hayton was exiled by King Hetoum II in 1294 and worked as a monk in Cyprus before moving to an abbey at Poitiers in France where he became a prior. Here Hayton compiled his important travel accounts. These were: his geography of Asia, Histoire merveilleuse, plaisante et recreative du grand empereur de Tartarie, Grand-Khan; and, La fleur des histoires de la terre d'Orient (1307) in which he described the travels of King Hetoum I and the alliance between Armenia, Antioch and the Mongols, negotiated in 1259-1260.","Travel|||Nobility|||Tatars|||History|||Geography, Medieval|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||Frère Hayton approximately 1235-approximately 1314|||I, King of Armenia Hethum -1270",14th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=1027
9918653533406236,"Liber vitae of the New Minster and Hyde Abbey, Winchester: British Library Stowe 944 : together with leaves from British Library Cotton Vespasian A. VIII and British Library Cotton Titus D. XXVII, The",Aelfwine's prayerbook,,,"British Library, Stowe 944.|||Keynes, Simon.|||British Library, Cotton Vespasian A. VIII.",Copenhagen,Rosenkilde and Bagger,1996,,,,,monographic,Latin|||English,text,print,1 v. (various pagings) : ill. (some col.) ; 40 cm.,Facsimiles|||Sources|||bibliography,,"History|||Manuscripts, Latin (Medieval and modern)|||Church history|||Hyde Abbey (Winchester, England)|||British Library. Stowe 944",11th century,England,,8742305233|||8742305217 (pbk.),,34758656,
9962419883406236,Johannes Witte de Hese,Itinerarius,,"Joannes, de Hese, active 14th century-15th century",Monacensia Literaturarchiv und Bibliothek|||Universitätsbibliothek Giessen|||Österreichische Nationalbibliothek|||Staatsbibliothek zu Berlin--Preussischer Kulturbesitz|||Stadtarchiv Soest|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin|||middle dutch,text,electronic|||electronic resource|||remote,6 items.,Early works to 1800|||Facsimiles|||bibliography|||biography,"Johannes Witte de Hese wrote the Itinerarius, a fictional work in the Mandeville tradition (1424).","Voyages, Imaginary|||Travel, Medieval|||Manuscripts, Medieval|||Description and travel|||(Legendary character) Prester John",15th century|||17th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=997
9918654143406236,"old English illustrated pharmacopoeia: British Library Cotton Vitellius C III, The",,,,"British Library, Cotton Vitellius C III.|||D'Aronco, M. A.|||Cameron, M. L. (Malcolm Laurence), 1918-2011",Copenhagen,Rosenkilde and Bagger,1998,,,,,monographic,English,text,print,1 v. (various pagings) : ill. (some col.) ; 40 cm.,Early works to 1800|||Facsimiles|||bibliography,,"Manuscripts, English (Old)|||Pharmacopoeias|||Medicine",9th century|||11th century|||17th century,England|||France,,8742305292,,39527254,
9962419893406236,John Capgrave,Solace of pilgrimes,,"Capgrave, John, 1393-1464","Capgrave, John, 1393-1464|||Bodleian Library, Bodley 423.|||British Library|||Adam Matthew Digital (Firm)","Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin|||English,text,electronic|||electronic resource|||remote,3 items : ill.,Early works to 1800|||Facsimiles|||biography,"John Capgrave was an Augustinian friar from King's Lynn, historian and theologian. His travel writing includes his pilgrimage guide to Rome, The solace of pilgrims (ca. 1450) and the prologue to his Life of Saint Katherine.","Travel|||Historians|||Christian pilgrims and pilgrimages|||Travel, Medieval|||Travelers' writings|||Christian hagiography|||Manuscripts, Medieval|||Description and travel|||Capgrave, John 1393-1464|||of Alexandria, Saint Catherine|||Augustinians",15th century,England,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=67569
9918680003406236,"vie de sainte Radegonde par Fortunat: Poitiers, Bibliothèque municipale, manuscrit 250 (136), La",Vita Radegundis. French & Latin,,"Fortunatus, Venantius Honorius Clementianus, approximately 540-approximately 600","Favreau, Robert.|||Bibliothèque municipale de Poitiers, 250.",Paris,Seuil,c1995,1995,,,,monographic,French|||Latin,text,print,269 p. : ill. ; 29 cm.,bibliography|||biography,,"Christian women saints|||Biography|||Early works to 1800|||Queens|||Manuscripts, Latin|||Illumination of books and manuscripts, French|||Queen, consort of Chlotar I, King of the Franks Radegunda d. 587|||Bibliothèque municipale de Poitiers. 250.",11th century,France,,2020238233,96124223,,
9962419903406236,John de Cora,,,,Bibliothèque nationale de France|||British Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,French,text,electronic|||electronic resource|||remote,"5 items : ill. (some col.), maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"John de Cora, otherwise known as Jean le Long d'Ypres, was a Benedictine monk at the Abbaye de Saint-Bertin from about 1340 onwards. He studied law in Paris. In March 1366 he became Abbé de Saint-Bertin at St Omer and during the period 1362 to 1370 he met Pope Urban V at Avignon. He was responsible for a number of important French translations in 1351: Yteneraire Odric de Foro Julii; Livre Frere Jehan Hayton des merveilles des XIII royaulmes d'Asie; Ytineraire de la peregrinacion Frere Riculd; Traduction du Liber de quibusdam ultramarinis partibus et praecipue de Terra sancta; and his main work, Livre de l'estat et la gouvernance du Grant Kaan de Cathay, Souverain Empereur des Tartares, a translation of De statu magni Canis, providing an account of the Mongol Empire of Cathay and Franciscan missions to China, ca. 1328-ca. 1334. To this was added a translation of the letters sent by Le grand Kaan de Cathay, Souverain Empereur des Tartares, to Pope Benoît XII in 1338.","Missions|||Travelers' writings|||Translations into French|||Travel, Medieval|||Clergy|||Travel|||Mongols|||Manuscripts, Medieval|||Description and travel|||le Long Jean -1383|||Togon-temür 1320-1370|||XII, Pope Benedict -1342|||Catholic Church",15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=1528
9919075753406236,"Oxford, Bodleian Library, MS. e Mus. 126: the York processional",Processional (Ms. Bodleian Library. e Mus. 126),York processional,,"Catholic Church|||Hiley, David.|||Catholic Church, Province of York (England)","Ottawa, Canada",Institute of Mediaeval Music,©1998,1998,,,Facsimile reproduction of the ms.,monographic,Latin,notated music,print|||unmediated|||volume,"1 score (xxiv, 82 [i.e. 172] pages) ; 31 cm.",Facsimiles|||Gregorian chants|||Manuscripts|||notated music,,Processionals (Liturgical books)|||Gregorian chants|||Music|||Manuscripts,14th century,England,,1896926177|||9781896926179,00515504,ocm40505646|||40505646,
9962419913406236,John Mandeville,Itinerarium. Polyglot,,"Mandeville, John, Sir",Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin|||English,text,electronic|||electronic resource|||remote,"80 items : ill. (some col.), maps.",Early works to 1800|||Facsimiles|||bibliography,"The author of the Mandeville texts described himself as 'Iohn Maundevylle, knight of Seynt Albones' but it is most likely that this was a pseudonym. His fictional account of travels to China via the Holy Land, India and South East Asia contains many observations of monsters and strange beasts such as blemmyae. Colourful manuscript versions illustrate these marvels (ca. 1356). The travelogue was popular, and was translated and re-issued many times until the mid-17th century.","Voyages, Imaginary|||Travel, Medieval|||Manuscripts, Medieval|||Description and travel",14th century|||15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Collections/traveller.aspx
9926881543406236,George Mercer papers relating to the Ohio Company of Virginia,,,"Mulkearn, Lois","Mercer, George.|||Mulkearn, Lois (compiler)|||Darlington Memorial Library",Pittsburgh],University of Pittsburgh Press,1954,,,,,monographic,English,text,print|||unmediated|||volume,"xxxviii, 731 pages, 6 unnumbered leaves of plates (2 folded) : facsimiles, maps ; 24 cm",Early works|||Early works to 1800|||Facsimiles|||History|||Sources|||bibliography|||text,,"Manuscripts, English|||History|||Ohio Company (1747-1779)|||Darlington Memorial Library.",18th century,United States,,,53005387,ocm00479029|||479029,
9962419933406236,John of Monte Corvino,,,,Bibliothèque nationale de France|||British Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin,text,electronic|||electronic resource|||remote,"4 items : ill., maps.",Correspondence|||Early works to 1800|||Facsimiles|||bibliography|||biography,"John of Monte Corvino (Giovanni di Montecorvino) was a Franciscan missionary, traveller and statesman. He founded the earliest Roman Catholic missions in India and China and became Archbishop of Peking in 1308. Commissioned by Pope Nicholas IV to preach Christianity and convert unbelievers, he worked first in Persia (c1275-1291), then in India (1291-1292) and finally in China (1294-1328). In 1289 he was sent as papal legate to the Great Khan, the Ilkhan of Persia, and then he was entrusted with the important mission to farthest China. He wrote three letters describing this mission. In 1291 he travelled by sea to India and spent 13 months preaching in the Madras region (St Thomas) where he baptised about 100 people. His first letter was an important early account of the Coromandel Coast. He set off for China from Meliapur in Bengal and reached Peking in 1294, where he established two churches in 1299 and 1305, with some 6,000 converts. His letters of 8 January 1305 and 13 February 1306 describe the progress of his mission in the Far East and report on the Roman Catholic community he had founded in India. These accounts provide details of the land and sea routes to China via the Black Sea and the Persian Gulf. By this time he had been joined by a colleague, Arnold of Cologne. Pope Clement V was so pleased with the mission's success that he sent seven Franciscan bishops to consecrate John of Monte Corvino as Archbishop of Peking. Only three of these envoys arrived safely in China: Gerardus, Peregrinus and Andrew of Perugia. They consecrated John in 1308 and for the next 20 years the Chinese-Mongol mission continued to flourish under his leadership. He established three mission stations in Peking and one at Zaiton (near Amoy).","Travel|||Missions|||Papal legates|||Evangelistic work|||Mongols|||Travel, Medieval|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||of Monte Corvino John 1247-1328|||Catholic Church",15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=1101
9927647163406236,Old Testament miniatures: a medieval picture book with 283 paintings from the Creation to the story of David,Bible. Douai,,,"Cockerell, Sydney Carlyle, Sir, 1867-1962|||Plummer, John, 1919-",New York,G. Braziller,[1969],1969,,,,monographic,Latin,text,print,208 p. col. illus. 40 cm.,bibliography,,"Illustrations|||Illumination of books and manuscripts, Medieval|||Bible OldTestament",13th century,France,,,75082000 //r79,00030362,
9962419953406236,Jordanus of Severac,Mirabilia descripta,,"Jordanus, Catalani, Bishop of Columbum, active 1302-1330",Bibliothèque nationale de France|||British Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin,text,electronic|||electronic resource|||remote,"5 items : ill., maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"Jordanus was a French Dominican missionary and explorer in Asia. He wrote two letters and his Mirabilia describing his mission to India, ca. 1321-1330, and the marvels of the East, including his visits to Persia and Armenia. This work features his division of the Indies into 'India Major' (Malabar to Cochin China), 'India Minor' (Sind to Malabar) and 'India Tertia' (a vast undefined coastal region west of Baluchistan). In 1321 he was in western India with a number of other missionaries who were on their way to China. At Tana, near Bombay, four of his companions were killed. Jordanus escaped to Gujerat. As his work progressed he wrote 2 letters to his Dominican colleagues in north Persia - the first from Gogo in Gujerat, dated 12 October 1321, and the second from Tana, dated 24 January 1323/4 - describing his new mission and the importance of both the Bombay region and southern India. After 1324 Jordanus directed his attention to southern India and selected Columbum as the best centre for his future work. He was appointed Bishop of Columbum by Pope John XXII in 1329.","Travel|||Missions|||Missionaries|||Evangelistic work|||Travel, Medieval|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||Catalani, Bishop of Columbum Jordanus fl. 1302-1330|||Catholic Church",15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=1101
9927726713406236,"education of Chaucer: illustrated from the schoolbooks in use in his time, The",,,"Plimpton, George A. (George Arthur), 1855-1936",,New York,AMS Press,1971],1971,,,,monographic,English,text,print,"ix, 176 p. : facsims., port. ; 23 cm.",Facsimiles|||Sources,,"Knowledge and learning|||Education|||History|||Incunabula|||Textbooks|||Manuscripts|||Chaucer, Geoffrey -1400",14th century,England,,0404050646,74160453,00154620,
9962420023406236,Medieval travel writing,Epistola presbiteri Johannis. German,,,"Ascelin, of Lombardy|||Balducci Pegolotti, Francesco, active 14th century|||Schiltberger, Johannes, 1380 or 1381-|||Capgrave, John, 1393-1464|||Mandeville, John, Sir|||Marignolis, Joannes de.|||Polo, Marco, 1254-1323?|||Conti, Niccolò de', approximately 1395-1469|||González de Clavijo, Ruy, -1412|||Ruysbroeck, Willem van, approximately 1210-approximately 1270|||Adam Matthew Digital (Firm)","Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Multiple languages,text,electronic|||electronic resource|||remote,,Early works to 1800|||Facsimiles|||Sources|||bibliography|||biography,"This project provides an extensive collection of manuscript materials for the study of medieval travel writing in fact and in fantasy. The core of the material is a magnificent collection of medieval manuscripts from libraries around the world and dating from the 13th to the 16th centuries. The main focus is accounts of journeys to the Holy Land, India and China. A good number of manuscript images are provided in full colour. The original documents are in a range of languages including French, Latin, German, Spanish, Dutch and English. Supporting the manuscripts are relevant secondary texts of translations and editions, as well as full catalogue details. The project also includes a gallery of maps and images, a bibliography and chronology.","Travel, Medieval|||Travelers' writings|||Voyages and travels|||Manuscripts, Medieval|||Middle Ages|||History, Modern|||Travel writing|||Description and travel|||(Legendary character) Prester John|||de Longjumeau André active 13th century",11th century|||12th century|||13th century|||14th century|||15th century|||16th century|||17th century,various,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Index.aspx
9928161113406236,"Cædmon poems, The",Caedmon manuscript|||Caedmon,,,"Kennedy, Charles William, 1882- (tr)|||Bodleian Library","Gloucester, Mass",P. Smith,1965,,,,,monographic,English,text,print,"lxx, 258 p. : ill., facsim. ; 21 cm.",Specimens|||bibliography,,English poetry|||Translations into English|||Illumination of books and manuscripts,10th century,England,,,65004312,01124540,
9962420063406236,Odoric of Pordenone,Relatio,,"Odorico, da Pordenone, 1265?-1331","Bibliothèque nationale de France|||Bodleian Library|||British Library|||University of Glasgow, Library.|||Adam Matthew Digital (Firm)","Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin,text,electronic|||electronic resource|||remote,"24 items : ill. (some col.), maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"Odoric of Pordenone's writings describe his mission to India, South East Asia and China covering the period ca. 1320-1330. They provide excellent detail of the culture and customs of the places he visited. He set out from Venice and travelled via Constantinople, Trebizond, Erzerum and Tabriz to Sultanieh. From here he proceeded to Hormuz on the Persian Gulf, passing through Kazan, Yazd, Persepolis, Shiraz and Baghdad. At Hormuz he embarked for India, landing at Tana (Thane), near Bombay. Here he describes how he disinterred the bones of the four martyred friars, who had been the companions of Jordanus of Severac. He carried their remains all the way to Zayton in China for reburial. After Bombay, he visited Malabar, Pandarani, Cranganore, Quilon, Ceylon and the shrine of St Thomas, near Madras. From India he sailed to Sumatra, Java, Borneo and Champa in Indochina, before reaching Canton (Guangzhou). Then Odoric travelled overland to the Chinese province of Fujian, stopping at Zayton (Amoy), before heading inland to Foochow and then across the mountains into Zhejiang to visit the splendours of the royal residence of Cansay (Hangzhou). Passing northwards Odoric headed to Nanking and crossed the Yangtze River before completing his journey to Cambalec (Peking) along the Grand Canal of China. He stayed 3 years at the Court of the Great Khan, ca. 1324-1327. The return voyage is less clearly described. Odoric made his way overland across Asia passing through Tibet and Persia. Upon reaching Padua in May 1330 the story of his travels was taken down in Latin by Friar William of Solagna. There are many versions of Odoric's narrative, both in original manuscript in Latin, French and Italian, and in printed editions dating from 1513 onwards. Some of Odoric's eyewitness reports also found their way into the Mandeville texts.","Travel|||Missionaries|||Travel, Medieval|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||Social life and customs|||da Pordenone Odorico 1265?-1331",14th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Collections/traveller.aspx
99474863406236,"Bible of the poor =: Biblia pauperum : a facsimile edition of the British Library Blockbook C.9.d.2, The",Biblia pauperum. English & Latin,,,"Labriola, Albert C.|||Smeltz, John W.","Pittsburgh, Pa",Duquesne University Press,c1990,1990,,,1st ed.,monographic,Latin,text,print,"ix, 190 p. : ill. ; 27 cm.",,,History of Biblical events|||Picture Bibles|||Illustrations|||Block-books|||Facsimiles|||Wood-engraving|||Bible,12th century,England,,0820702293 :|||0820702307 (pbk.) :,90038474,21950707,
9962420073406236,Prester John,Epistola presbiteri Johannis,,,British Library|||Bodleian Library|||Oriel College (University of Oxford)|||Cambridge University Library|||Lambeth Palace Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Latin|||English,text,electronic|||electronic resource|||remote,"30 items : ill. (some col.), maps.",Early works to 1800|||Facsimiles|||bibliography,"The Letter of Prester John, to the Byzantine Emperor Manuel I Comnenus, which began to circulate ca. 1165, was claimed to have been written by the supposed Priest and King of the Far East, known as Prester John. He was supposedly an acclaimed conqueror of the Persians and viewed as a potential powerful ally against Islam. The letter describes the wonders of the East, stretching from the Indian Ocean and Ethiopia across Persia and Central Asia to China. The legend of Prester John proved very popular from the 12th to the 17th centuries and was translated into many languages, often elaborated with further marvels and embellished with mythical accounts.","Voyages, Imaginary|||Travel, Medieval|||Geography, Medieval|||Tales, Medieval|||Manuscripts, Medieval|||Description and travel|||(Legendary character) Prester John|||I Comnenus, Emperor of the East Manuel 1118-1180",12th century|||13th century|||14th century|||15th century|||16th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Collections/traveller.aspx
9962420093406236,Ricoldo de Montecroce,Itinerarius fratris Riculdi,,"Ricoldo, da Montecroce, 1242 or 1243-1320",Bibliothèque nationale de France|||Herzog August Bibliothek|||British Library|||Adam Matthew Digital (Firm),"Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,French|||Latin|||Italian,text,electronic|||electronic resource|||remote,"10 items : ill., maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"Ricoldo de Montecroce was a Dominican missionary to the court of the Mongol ruler, the Ilkhan Arghun. He made a pilgrimage to the Holy Land in 1288 and then travelled for many years as a missionary in western Asia visiting cities such as Mosul and Baghdad. His Itinerarium, written about 1288-1291, was intended as a guide book for missionaries and provides a description of the various countries he visited. Ricoldo's best known work was the Contra Legem Sarracenorum, written in Baghdad, first published in print form in Seville in 1500. The Christian Fidei Confessio facta Sarracenis, printed in Basle in 1543, is also attributed to Ricoldo. Other works include: Contra errores Judorum, Libellus contra nationes orientales, Contra Sarracenos et Alcoranum, De variis religionibus and Epistol de Perditione Acconis. Ricoldo also began a translation of the Quran about 1290, but it is not known whether this work was completed.","Travel|||Missionaries|||Travel, Medieval|||Mongols|||Kings and rulers|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||da Montecroce Ricoldo 1242 or 1243-1320",14th century|||15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Collections/doc-detail.aspx?documentid=1093
994841863406236,"Landevennec Gospels: a Breton illuminated manuscript of the ninth century, The",,,"Morey, Charles Rufus, 1877-1955",,New York,New York Public Library,1929,,,,,monographic,Latin,text,print,12 p. : ill. plates ; 26 cm.,Specimens,,"Manuscripts, Latin|||Facsimiles|||Illumination of books and manuscripts|||New York Public Library.|||Bible. Manuscripts, Latin N.T. Gospels",9th century,France,,,,03493649,
9962420113406236,Ruy Gonzalez de Clavijo,Historia del Gran Tamorlán e itinerario y narración del viaje y relación de la embajada que Ruy González de Clavijo le hizo por mandado del muy poderoso señor Rey Don Enrique el Tercero de Castilla,,"González de Clavijo, Ruy, -1412","González de Clavijo, Ruy, -1412|||British Library|||Adam Matthew Digital (Firm)","Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,Spanish,text,electronic|||electronic resource|||remote,"5 items : ill., maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"Clavijo travelled from Cadiz to the court of Tamerlane (or Timur) in Samarkand between 1403 and 1406 as an ambassador of Henry III of Castile. He wrote a long narrative of the journey describing the cities and countries he passed through. He set off from Cadiz and travelled via Sicily, Rhodes, Constantinople, Trebizond, Armenia and Persia. His writings were published in Spanish in 1582 as Embajada a Tamor Lán and in English in 1859 as Narrative of the embassy of Ruy Gonzalez de Clavijo to the Court of Timour at Samarcand AD 1403-6.","Travel|||Ambassadors|||Mongols|||Kings and rulers|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||González de Clavijo, Ruy d. 1412|||III, King of Castile and León Henry 1379-1406|||Timur 1336-1405",15th century,unknown,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/collections/doc-detail.aspx?documentid=953
9962420163406236,William of Rubruck,Itinerarium,,"Ruysbroeck, Willem van, approximately 1210-approximately 1270","Ruysbroeck, Willem van, approximately 1210-approximately 1270|||British Library|||Adam Matthew Digital (Firm)","Marlborough, England",Adam Matthew Digital,[2007],2007,,,,monographic,English,text,electronic|||electronic resource|||remote,"17 items : ill. (some col.), maps.",Early works to 1800|||Facsimiles|||bibliography|||biography,"William was a Franciscan missionary who had accompanied Louis IX on the Seventh Crusade in 1248. With a letter of safe conduct from the French king, William set out from Constantinople on his mission to the Mongols in 1253. His aim was religious conversions and he also hoped to be able to bring spiritual comfort to a group of German miners who had been carried off by the Mongols in 1242. After passing through the Crimean town of Sudak, William crossed the Don River and met Sartaq Khan, ruler of the Kipchak Khanate. From here he proceeded to the camp of Batu Khan at Sarai, near the Volga. Batu refused conversion, but sent William on to visit the Great Khan, Möngke Khan, at Karakourum. William began the return journey in July 1254 and he and his companions reached Tripoli in August 1255. In his Itinerarium he made a full report of his travels and experiences to the French king. These vividly describe the Mongol world.","Travel|||Missionaries|||Evangelistic work|||Mongols|||Kings and rulers|||Travel, Medieval|||Travelers' writings|||Manuscripts, Medieval|||Description and travel|||Civilization|||Ruysbroeck, Willem van approximately 1210-approximately 1270|||Badu 1207 or 1208-1255 or 1256|||Möngke Khan approximately 1208-1259|||IX, King of France Louis 1214-1270|||Itinerarium",15th century,England,,,,,http://pitt.idm.oclc.org/login?url=http://www.medievaltravel.amdigital.co.uk/Collections/doc-detail.aspx?documentid=1131
9964816373406236,"Lumley inventory and pedigree: art collecting and lineage in the Elizabethan Age : facsimile and commentary on the manuscript in the possession of the Earls of Scarbrough, The",,,,"Evans, Mark, 1954-|||Roxburghe Club",England],The Roxburghe Club,2010,,,,,monographic,English,text,print,"167, [1] p. : ill. (chiefly col.), facsims., geneal. tables, ports. ; 45 cm.",Facsimiles|||Genealogy|||bibliography,"Known from its binding as the Red Velvet Book, the inventory is housed in a leather box lettered: Certificate to John, Lord Lumley, of all his monuments of marbles, pictures & household stuff, anno 1590.","Art collections|||Art objects|||Private collections|||Art|||Collectors and collecting|||History|||Portrait painting, English|||Manuscripts, English|||Drawing, English|||Art, Elizabethan|||Kunstvoorwerpen|||Handschriften|||Particuliere verzamelingen|||Baron Lumley, John Lumley 1534?-1609|||Lumley family",16th century,England,,9780903912112|||0903912112,,ocn631813566,
995778653406236,"Florence, Archivio musicale dell'opera di Santa Maria del Fiore, ms 11",,,,"Santa Maria del Fiore (Cathedral : Florence, Italy), Archivio musicale dell'opera di Santa Maria del Fiore., 11.|||D'Accone, Frank A.",New York,Garland,1987,,,,,monographic,Latin,notated music,print,"1 choir book (xi, 164 [i.e. 328] p.) ; 32 cm.",Facsimiles|||Manuscripts,,"Motets|||Choruses, Sacred (Mixed voices), Unaccompanied|||Music",16th century,Italy,,0824014529 (alk. paper),87750277 /M,15163606,
9965099133406236,Piers Plowman electronic archive,,,,"Adams, Robert, 1946-|||Society for Early English and Norse Electronic Texts|||Medieval Academy of America","Woodbridge, UK?]",Published for the Medieval Academy of America and SEENET by Boydell & Brewer,2011,,,,,monographic,English,"software, multimedia",electronic|||electronic resource,1 CD-ROM ; col. ; 4 3/4 in.,Poetry,,"Criticism, Textual|||Manuscripts|||Christian pilgrims and pilgrimages|||Manuscripts, English (Middle)|||Langland, William 1330?-1400?|||Piers Plowman",14th century,England,,9781843840947|||9781843840930|||1843840944|||1843840936,,ocn144520538,
995778723406236,"London, British Library, MS Egerton 3665: the Tregian manuscript",Tregian manuscript,,,"Tregian, Francis, d. 1619|||D'Accone, Frank A.",New York,Garland Pub.,1988,,,,,monographic,French|||Latin|||Spanish|||Italian|||English,notated music,print,1 score (2 v.) ; 32 cm.,Facsimiles|||Manuscripts|||md-ft-mo-cz-pv,,"Manuscripts|||Facsimiles|||Music|||Tregian, Francis d. 1619",16th century|||17th century,England,,0824014561 (set : alk. paper),87753454 /M,16716785,
9965099143406236,Piers Plowman electronic archive,,,"Langland, William, 1330?-1400?","Duggan, Hoyt N.|||Hanna, Ralph.|||Medieval Academy of America","Cambridge, England",Published for The Medieval Academy of America and SEENET by Boydell & Brewer,2004,,,,,monographic,English,"software, multimedia",electronic|||electronic resource|||optical disc,1 CD-ROM ; 4 3/4 in.,Poetry,Early scribal version of the alpha family of B text of Piers Plowman now conventionally collated as L.|||Laud Misc. 581 presents a documentary and color facsimile of a London manuscript and the most reliable of the beta family witnesses to the B version of the poem. Every image of each text is hypertextually linked to the edited text which is itself presented in four different views: a diplomatic type-facsimile; a scribal text which includes iconic indications of scribal error; a critical text with lapsus calami corrected; an AllTags view that shows all of the editorial interventions on one screen.,"Criticism, Textual|||Manuscripts|||Manuscripts, English (Middle)|||Christian pilgrims and pilgrimages|||Langland, William 1330?-1400?|||Piers Plowman",14th century,England,Middle English scholars.|||specialized,184384026X|||9781843840268,,ocm79429092|||79429092,http://www.iath.virginia.edu/seenet/piers/
995778783406236,"Munich, Bayerische Staatsbibliothek, Mus. Ms. 10",,,,"Bayerische Staatsbibliothek, Mus. 10.|||Brown, Howard Mayer.|||Wagenrieder, Lukas.|||Senfl, Ludwig, approximately 1486-1542 or 1543",New York,Garland Pub.,1986,,,,,monographic,Latin,notated music,print,"1 choir book (x, 215 [i.e. 428] p.) ; 32 cm.",Facsimiles|||Manuscripts,,Motets|||Music,16th century,Germany,,0824014634 (alk. paper),86751772 /M,13654897,
