id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
9917728003406236,"expert doctors dispensatory: the whole art of physick restored to practice : the apothecaries shop and chyrurgions closet open'd ... : together with a strict survey of the dispensatories of the most renowned colledges of the world ... : to which is added by Jacob A. Brunn ... a compendium of the body of physick, wherein all the medicaments vniversal and particular, simple and compound, are fitted to the practice of physick, The",Methodus praescribendi formulas remediorum elegantissima. English,The whole art of physick restored to practice|||The apothecaries shop and chyrurgions closet open'd|||The expert doctors dispensatory,"Morel, Pierre.","Brunn, Johannes Jacobus, 1591-1660|||Culpeper, Nicholas, 1616-1654",London,Printed for N. Brook ...,1657,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[30], 471, [9] p.",,,Medicine|||Early works to 1800|||Pharmacy,,,,,,12111256,
9917739863406236,"expert phisician: learnedly treating of all agues and feavers, whether simple or compound, shewing their different nature, causes, signes, and cure, The",Pharmacopée. English,,"Bauderon, Brice, approximately 1540-1623","Welles, Benjamin, 1615 or 16-1678",London,by R.I. for John Hancock ...,1657,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[14], 160 p. : port.",,,Fever|||Medicine|||Early works to 1800,,,,,,12172216,
9917745113406236,"idea of practical physick: in twelve books, The",Idea universal medicinae practicae libris XII absoluta. English,,"Jonstonus, Joannes, 1603-1675","Culpeper, Nicholas, 1616-1654",London,Printed by Peter Cole ...,1657,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,[372] p.,,,Medicine|||Early works to 1800,,,,,,12196294,
9917766253406236,"Organon salutis: an instrument to cleanse the stomach : as also divers new experiments of the virtue of tobacco and coffee, how much they conduce to preserve humane health",,,"W. R. (Walter Rumsey), 1584-1660","Blount, Henry, Sir, 1602-1682|||Howell, James, 1594?-1666",London,Printed by R. Hodgkinsonne for D. Pakeman ...,1657,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[24], 56 p.",,,Medicine|||Early works to 1800|||Tobacco|||Coffee,,,,,,12270499,
9917784293406236,"charitable physitian, his hand extended to the curing of that contagious disease called the flux, or griping of the guts: with other the most violent distempers now reigning amongst us, also their symptomes, whereby they are known, The",,,"Deacon, J. (John)",,London,"Printed by W.G., are to be sold by Isaac Pridme ... and for the author ...",1657,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[3], 5-24 p.",,,"Medicine|||Formulae, receipts, prescriptions|||Early works to 1800",,,,,,12354590,
9935302333406236,"expert phisician: learnedly treating of all agues and feavers, whether simple or compound : shewing their different nature, causes, signes, and cure, viz ... [et al.], The",,Expert physician,"Bauderon, Brice, approximately 1540-1623",,London,R.I. for J. Hancock,1657,,,,,monographic,English,text,print,"[8] leaves, 160 p. : engr. front. (port.) ; 16 cm.",Early works to 1800,,"Medicine|||Fever|||History, 17th Century",,,,,,23805355,
9917936753406236,"Physical dictionary, or, An Interpretation of such crabbed words and terms of arts, as are deriv'd from the Greek or Latin, and used in physick, anatomy, chirurgery, and chymistry: with a definition of most diseases incident to the body of man, and a description of the marks and characters used by doctors in their receipts, A",,"A Physical dictionary|||An Interpretation of such crabbed words and terms of arts, as are deriv'd from the Greek or Latin",,,London,Printed by G.D. for John Garfield ...,1657,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,[221] p.,Dictionaries|||dictionary,,Medicine|||Early works to 1800|||Science,,,,,,14509818,
9934169543406236,"universal body of physick: in five books, comprehending the several treatises of nature, of diseases and their causes, of symptomes, of the preservation of health, and of cures, The",,,"Rivière, Lazare, 1589-1655","Carr, William, fl. ca.1655-1657",London,printed for Henry Eversden at the Greyhound in Pauls Church-yard,1657,,,,,monographic,English|||Latin,text,print,"[18], 417 p., [5], [2] folded l. of plates : charts ; 28 cm.",,,"Medicine|||Early works to 1800|||History|||History, 17th Century|||Therapeutics",17th century,,,,,11229081,
9917598743406236,Culpeper's last legacy: left and bequeathed to his dearest wife for the publike good : being the choicest and most profitable of those secrets which while he lived were lockt up in his breast and resolved never to be publisht till after his death : containing sundry admirable experiences in severall sciences more especially in chyrurgery and physick,,"Culpeper's legacy, his physical, chyrurgical remains","Culpeper, Nicholas, 1616-1654",,London,Printed for N. Brooke,1657,,,,,monographic,English,text,microfilm|||microform,"234 p. in various pagings, [1] leaf of plates : port.",,,Medicine|||Early works to 1800|||Therapeutics|||Aphorisms and apothegms,,,,,,07915991,
9917847743406236,"Queens closet opened: incomparable secrets in physick, chyrurgery, preserving, candying, and cookery, as they were presented unto the Queen by the most experienced persons of our times, many whereof were honoured with her own practise, when she pleased to descend to these more private recreations, The",,"A queen's delight|||The art of preserving, conserving and candying",W. M.,,London,Printed for Nathaniel Brooke,1658,,,,"The fourth edition corrected, with many additions : together with three exact tables, one of them never before printed.",monographic,English,text,microfilm|||microform|||microfilm reel,"[10], 300, [23] p.",Early works to 1800,,"Formulas, recipes, etc|||Cooking|||Medicine, Popular",,,,,,12743381,
9917897563406236,"Aditus novus ad occultas sympathiæ et antipathiæ causas inveniendas: per principia philosophiæ naturalis, ex fermentorum artificiosâ anatomia hausta, patefactus",,,"Rattray Sylvester, fl. 1650-1666",,Glasgow,Excudebat Andreas Anderson,1658,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[15], 135 p.",,,Medicine|||Early works to 1800|||Sympathy (Physiology),,,,,,13194920,
9917724593406236,"secret miracles of nature: in four books : learnedly and moderately treating of generation, and the parts thereof, the soul, and its immortality, of plants and living creatures, of diseases, their symptoms and cures, and many other rarities ... : whereunto is added one book containing philosophical and prudential rules how man shall become excellent in all conditions, whether high or low, and lead his life with health of body and mind, The",De miraculis occultis naturae. English,,"Lemnius, Levinus, 1505-1568",,London,"Printed by Jo. Streater, and are to be sold by Humphrey Moseley ... John Sweeting ... John Clark ... and George Sawbridge ...",1658,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[16], 398 p.",,,Medicine|||Early works to 1800|||Occultism,,,,,,12090259,
9917729593406236,"Choice and rare experiments in physick and chirurgery, or, A discovery of most approved medicines for the curing of most diseases incident to the body of men, women, and of children: together with an antidotary of experiments never before published",,A discovery of most approved medicines for the curing of most diseases,"Collins, Thomas, Student in physick",,London,Printed by J.T. for Francis Eglesfield ...,1658,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[14], 210 p.",,,Medicine|||Early works to 1800,,,,,,12117547,
9917936923406236,"Four books of that learned and renowned doctor, Lazarus Riverius: containing five hundred and thirteen observations, or histories, of famous and rare cures ... : unto which is added a fift[h] book, being Select medicinal counsels of John Fenelius",Observationes medicae et curationes insignes. English,,"Rivière, Lazare, 1589-1655","Fernel, Jean, 1497-1558|||Culpeper, Nicholas, 1616-1654",London,Printed by Peter Cole ...,1658,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[16], 645 p.",,,Medicine|||Early works to 1800,,,,,,14514332,
9918847123406236,"Aur Philip Theoph Paracelsi Bombast ab Höenheim Opera omnia: medico-chemico-chirurgica, tribus voluminibus comprehensa",,,"Paracelsus, 1493-1541",,Geneva,I. Antonii & S. de Tournes,1658,,,,,monographic,Latin,text,microform|||microopaque,3 v. ; 34 cm.,,,Medicine|||Early works to 1800,,,,,,08101232,
9917843583406236,"Pharmacopœia Londinensis, or, The London dispensatory further adorned by the studies and collections of the fellows, now living of the said colledg: in this sixt edition you may find, 1. three hundred useful additions, 2. all the notes that were in the margent are brought into the book between two such crotchets at these [ ], 3. on the top of the pages of this impression is printed, the sixt edition, much enlarged, 4. the vertues, qualities, and properties of every simple, 5. the vertues and use of the compounds, 6. cautions in giving al medicines that are dangerous, 7. all the medicines that were in the old Latin dispensatory, and are left out in the new Latin one, are printed in this sixt impression in English, with their vertues, 8. a key to Galen's Method of physick, containing thirty three chapters, 9. in every page two columns, 10. in this impression, the Latin name of every one of the compounds is printed, and in what page of the new folio Latin book they are to be found",Pharmacopoeia Londinensis. English,Pharmacopœia Londinensis|||The London dispensatory further adorned by the studies|||A key to Galen's Method of physick,,"Royal College of Physicians of London|||Culpeper, Nicholas, 1616-1654",London,Printed by Peter Cole ...,1659,,,,Sixt[h] edition.,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[26], 341, [5], 343-377, [33] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,12720586,
9917915573406236,"works of that famous physitian Dr. Alexander Read, The",,,"Read, Alexander, 1586?-1641",,London,"Printed by E.T. for Richard Thrale, and are to be sold at his shop ...",1659,,,,The third edition.,monographic,English,text,microfilm|||microform|||microfilm reel,"[19], 524, [15] p.",,,Medicine|||Early works to 1800|||Practice,,,,,,13556659,
9917706943406236,"Culpeper's school of physick, or, The experimental practice of the whole art: wherein are contained all inward diseases from the head to the foot, with their proper and effectuall cures, such diet set down as ought to be observed in sickness or in health : with other safe wayes for preserving of life",School of physick,The experimental practice of the whole art|||The nativity of Nicholas Culpeper,"Culpeper, Nicholas, 1616-1654","Gadbury, John, 1627-1704",London,Printed for N. Brook ...,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[54], 361 [i.e. 461], [27] p. : ill., port.",,,"Medicine|||Early works to 1800|||Formulae, receipts, prescriptions",,,,,,11987085,
9917766353406236,"nature of the drink kauhi, or coffe, and the berry of which it is made, The",Tadhkirat ūlī al-albāb,,"Anṭākī, Dāwūd ibn ʻUmar, d. 1599",,Oxford,Printed by Henry Hall,1659,,,,,monographic,English|||Arabic,text,microfilm|||microform|||microfilm reel,[8] p.,,,"Coffee|||Early works to 1800|||Medicine, Arab",,,,,,12270940,
9917936743406236,"Pharmacopœa Belgica, or, The Dutch dispensatory: wherein is described I. the vertues, qualities, and properties of every simple",The compleat herbalist,The Dutch dispensatory|||Pharmacopoae Belgica,,,London,Printed by E.C. for Edw. Farnham ... and Robert Horn ...,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[8], 428 p.",,,"Pharmacology|||Early works to 1800|||Medicine, Botanic|||Medicinal plants",,,,,,14509245,
9918011393406236,"XCIX canons, or rules: learnedly describing an excellent method for practitioners in physick",,,"Macollo, John, 1576?-1622",,London,J. Grismond,1659,,,,,monographic,English|||Scottish Gaelic,text,microfilm|||microform|||microfilm reel,"[8], 112 p.",,,Medicine|||Early works to 1800,,,,,,27411958,
9917600293406236,"Queens closet opened: incomparable secrets in physick, chyrurgery, preserving, and candying &c. which were presented unto the queen, The",,"A Queens delight|||The art of preserving, conserving and candying",,,London,Printed for Nath. Brooke,1659,,,,Corrected and revised with many additions,monographic,English,text,microfilm|||microform,"[8], 300, [23] p.",Early works to 1800,,"Formulas, recipes, etc|||Medicine, Popular|||Cooking",,,,,,07940359,
9917644633406236,"Short method of physick: shewing the cure of fourty-five severall diseases which are the generall and most inclined to men and womens bodyes, A",,,,,London,Printed by M.S. for Thomas Jenner,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[2], 40 p. : ill.",,,Medicine|||Early works to 1800,,,,,,10526007,
9917647793406236,"exact collection of the choicest and more rare experiments and secrets in physick and chyrurgery (both cymick and Galenick): viz. of Leonard Phioravant, Knight and doctour in physick and chyrurgery, his Rational secrets and chyrurgery &c. : whereunto is annexed Paracelsus's One hundred and fourteen experiments : with certain excellent works of G.B. à ortu Aquitano ; also Isaac Holandus, his secrets concerning his vegetal and animal work : with Quercetanus his Spagyrick antidotary for gun-shot : also certain collections out of some manuscripts of Dr. Edwards and other physitians of note, An",,,"Fioravanti, Leonardo, 1517-","Penot, Bernard Georges, d. 1617?|||Hollandus, Johan Isaäc, active 15th century",London,Printed for William Shears,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,703 p. in various pagings.,,,Medicine|||Early works to 1800,,,,,,10700843,
9917873343406236,"Medicus microcosmus, seu, Spagyria microcosmi: exhibens medicinam corpore hominis tùm vivo, tùm extincto doctè eruendam, scitè præparandam, & dextrè propinandam",Medicus microcosmus,Medicus microcosmus|||Spagia microcosmi,"Beckher, Daniel, 1594-1655",,London,"Prostant apud Jo. Martin, Ja. Allestry & Tho. Dicas ...",1660,,,,Editio nova triplo auctior & correctior.,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[33], 304, [23] p.",,,Medicine|||Early works to 1800|||Anatomy|||Therapeutics,,,,,,12940181,
9917760993406236,"Paracelsus, his Archidoxis: comprised in ten books : disclosing the genuine way of making quintessences, arcanums, magisteries, elixirs, &c : together with his books of renovation & restauration, of the tincture of the philsophers, of the manual of the philosophical medicinal stone, of the virtues of the members, of the three principles, and finally his seven books of the degrees and compositions, of receipts and natural things",Archidoxa. English,,"Paracelsus, 1493-1541",,London,Printed for W.S. and are to be sold by Thomas Brewster ...,1660,,,,,monographic,English|||German,text,microfilm|||microform|||microfilm reel,"[8], 158, [2], 171, [1] p. : port.",,,"Alchemy|||Medicine, Magic, mystic, and spagiric|||Early works to 1800|||Occultism|||Early works to 1900",,,,,,12258562,
9917962353406236,"triumphant chariot of antimony: being a conscientious discovery of the many reall transcendent excellencies included in that minerall, The",Triumph wagen antimonii. English,,Basilius Valentinus.,,Oxford,"A. Lichfield], printed for Thomas Bruster, and are to be sold ... in London",1660,,,,,monographic,English|||German,text,microfilm|||microform|||microfilm reel,"[6], 175 p.",,,Medicine|||Early works to 1800|||Antimony|||Therapeutic use,,,,,,16206227,
9917700713406236,"George Starkey's pill vindicated from the unlearned alchymist and all other pretenders: with a brief account of other excellent, specifick remedies of extraordinary virtue for the honour and vindication of pyrotechny",,,"Starkey, George, 1627-1665",,London,s.n.,1660,1660,,,,monographic,English,text,microfilm|||microform|||microfilm reel,8 p.,,,"Alchemy|||Medicine|||Formulae, receipts, prescriptions|||Early works to 1800",,,,,,11941724,
9917835393406236,"English physitian enlarged: and now made a very necessary part of the physitians library that will cure all diseases : the epistle will inform you how to know the true impression from the counterfeit : being an astrologo-phisical discourse of the vulgar herbs of this nation : containing a compleat method of physick, whereby a man may preserve his body in health, or cure himself, being sick, for three pence charge, with such things only as grow in England, they being most fit for English bodies, The",,,"Culpeper, Nicholas, 1616-1654",,London,Printed by Peter Cole ...,1661,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[24], 398 [i.e. 298], [16] p.",,,"Herbs|||Therapeutic use|||Early works to 1800|||Materia medica, Vegetable|||Medicine",,,,,,12669789,
9917968723406236,"good husbands jewel, or, Plain and easy directions how to know the means whereby horses, beasts, sheep &c. come to have many diseases: and the way to cure them perfectly and that with little cost or charges, The",,"The good husbands jewel|||Plain and easy directions how to know the means whereby horses, beasts, sheep &c. come to have many diseases","Crawshey, John.",,York,Printed by Alice Broad and are to be sold by Leonard Campleshon ...,1661,,,,"The fifth edition corrected, inlarged",monographic,English,text,microfilm|||microform|||microfilm reel,44 p.,,,Veterinary medicine|||Early works to 1800,,,,,,17003926,
9917973053406236,"Queens closet opened: incomparable secrets in physick, chyrurgery, preserving and candying &c., which were presented unto the Queen by the most experienced persons of the times, many whereof were had in esteem when she pleased to descend to private recreations, The",A Queens delight,The pearle of practice,,,London,Printed for Peter Dring ...,1661,,,,"Corrected and reviewed,",monographic,English,text,microfilm|||microform|||microfilm reel,"[10], 300, [23] p., [1] leaf of plates : port.",Early works to 1800,,"Medicine, Popular|||Early works to 1800|||Cooking",,,,,,17196482,
9917977633406236,"elenchus of opinions concerning the cure of the small pox: together with problematicall questions concerning the cure of the French pest, An",Questions problematical concerning the French pest,,"Whitaker, Tobias, -1666","Whitaker, Tobias, d. 1666",London,Printed for J.G. for Nath. Brook ...,1661,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[8], 123 p.",,,Smallpox|||Early works to 1800|||Medicine,,,,,,17802961,
9917996033406236,"Pharmacopœia Londinensis, or, The London dispensatory: further adorned by the studies and collections of the fellows, now living of the said colledg, being that book by which all apothecaries are bound to make up all the medicines in their shops",,Pharmacopœia Londinensis|||London dispensatory|||Physicall directory,"Culpeper, Nicholas, 1616-1654","Cole, Abdiah, ca. 1610-ca. 1670|||Royal College of Physicians of London",London,Printed by Peter Cole and Edward Cole ...,1661,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[14], 229, [27] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,18965734,
9918856623406236,"Pamzeooruktologia [romanized form], sive, Panzoologicomineralogia, or, A compleat history of animals and minerals: containing the summe of all authors, both ancient and modern, galenicall and chymicall, touching animals, viz, beasts, birds, fishes, serpents, insects and man, as to their place, meat, name, temperature, vertues, use in meat and medicine, description, kinds, generation, sympathie, antipathie, diseases, cures, hurts, and remedies, &c. : with the anatomy of man, his diseases, and their definitions, causes, signes, cures, remedies : and use of the London Dispenfactory, with the doses and formes of all kinds of remedies : as also a history of minerals, viz, earths, mettals, semi-mettals, their naturall and artificiall excrements, salts, sulphurs, and stones, with place, matter, names, kinds, temperature, vertues, use, choice, dose, danger, and antidotes : also an introduction to zoography and mineralogy : index of Latine names, with their English names : universall index of the use and vertues",,Panzoologicomineralogia|||A compleat history of animals and minerals,"Lovell, Robert, 1630?-1690",,Oxford,"Printed by H. Hall, for J. Godwin",1661,,,,,monographic,English,text,microform|||microopaque,519 p. ; 17 cm.,Early works to 1800,,Zoology|||Pre-Linnean works|||Mineralogy|||History|||Natural history|||Human anatomy|||Pharmacology|||Medicine,,,,,,08316622,
9918856633406236,"Panzeooruktologia [romanized form], sive, Pammineralogicon, or, An universal history of mineralls: containing the summe of all authors, both ancient and moderne, galenical and chymical, touching earths, mettals, semimettals, with their natural and artificial excrements, salts, sulphurs, and stones, more precious and lesse precious, ec. : shewing their place, matter, names, kinds, temperature, vertues, choice, life, dose, danger, and antidotes",,Pammineralogicon|||An universal history of mineralls,"Lovell, Robert, 1630?-1690",,Oxford,"Printed by W. Hall, for J. Godwin",1661,,,,,monographic,English,text,microform|||microopaque,152 (i.e. 154) p. ; 17 cm.,,,Mineralogy|||Early works to 1800|||History|||Pharmacology|||Medicine,,,,,,08316652,
9917664853406236,"Panoryktolygia, sive, Pammineralogicon, or, A universal history of mineralls: containing the summe of all authors, both ancient and moderne, galenical and chymical, touching earths, metals, semimettals, ... salts, sulphurs and stones more pretious and lesse pretious &c. : shewing their place, matter, names, kinds, temperature, vertues, choice, use, dose, dauger [sic] and antidotes",,Panoryktologia|||Pammineralogicon|||A Universal history of mineralls,"Lovell, Robert, 1630?-1690",,Oxford,Printed by W. Hall for Joseph Godwin,1661,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,152 p.,,,Mineralogy|||Early works to 1800|||Medicine,,,,,,11343059,
9917813603406236,"unlearned alchymist his antidote, or, A more full and ample  explanation of the use, virtue and benefit of my pill, entituled, An effectual diaphoretick, diuretic, purgeth by sweating, urine: whereunto is added, sundry cures and experiences, with particular direction unto particular diseases and distempers : also, sundry plain and easie receits, which the ingenuous may prepare for their own health, The",,"A more full and ample explanation of the use, virtue and benefit of my pill","Mathews, Richard, d. 1661",,London,"Printed for Ioseph Leigh ..., and are there to be sold together with this pill, and by Giles Calvert ...",1662,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[13], 204 [i.e. 184] p.",,,"Pharmacopoeias|||Early works to 1800|||Medicine, Magic, mystic, and spagiric",,,,,,12561130,
9917698103406236,"Oriatrike, or, Physick refined: the common errors therein refuted, and the whole art reformed & rectified : being a new rise and progress of philosophy and medicine for the destruction of diseases and prolongation of life",,Oriatrike|||Physick refined|||Opuscula medica inaudita,"Helmont, Jean Baptiste van, 1577-1644","Helmont, Franciscus Mercurius van, 1614-1699",London,Printed for L. Loyd,1662,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[44], 1161 [i.e. 1151], [22] p.",,,Medicine|||Early works to 1800,,,,,,11925722,
9917737883406236,"English physitians guide, or, A holy-guide, leading the way to know all things past, present and to come, to resolve all manner of questions: viz. of pleasure, long-life, health, youth, blessednes, wisdome and vertue, and teaching the way to change, cure and remedy all diseases in young and old, fitted for the easie understanding, plain practise, use and benefit of the meanest capacities, The",,"A holy guide, leading the way to know all things|||The English physitians guide","Heydon, John, b. 1629",,London,Printed by T.M. for Samuel Ferris ...,1662,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"6 pts. ([126], 19, [15], 169, [8], 226, [6], 83, [6], 145, [10], 55, [30]) : ill., port.",,,Medicine|||Early works to 1800,,,,,,12159017,
9917605023406236,"Golden practice of physick: in five books, and three tomes : after a new, easie, and plain method of knowing, foretelling, preventing, and curing all diseases incident to the body of man : full of proper observations and remedies, both of ancient and modern physitians : being the fruits of one and thirty years travel, and fifty years practice of physick, A",,,,"Platter, Felix, 1536-1614|||Platter, Felix, 1605-1671|||Cole, Abdiah, ca. 1610-ca. 1670",London,Printed by Peter Cole,1662,,,,,monographic,English,text,microfilm|||microform,"[6], 688 p. : ill.",,,Medicine|||Early works to 1800,,,,,,08199584,
9917624883406236,"Diatribae duae medico-philosophicae: quarum prior agit de fermentatione, sive de motu intestino particularum in quovis corpore : altera de febribus, sive de motu earundem in sanguine animalium : his accesit dissertatio epistolica de urinis",,,"Willis, Thomas, 1621-1675",,London,"Typis Tho. Roycroft, Impensis Jo. Martin, Ja. Allestry, & Tho. Dicas",1662,,,,Editio tertia.,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[41], 376 p.",,,Medicine|||Early works to 1800|||Biochemistry|||Physiology,,,,,,09448012,
9917642423406236,Pharmacopoeia Londinensis Collegarum,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,London,s.n.,1662,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[16], 371, [21] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,10409824,
9917658803406236,"Thesaurus remediorum: a treasury of choice medicines internall and externall, exactly composed according to art, peculiarly and properly fitted and appointed against the infirmities of the principall parts of mans body",,A treasury of choice medicines internall and externall,"Degravere, Julius.",,London,Printed by G.P.,1662,,,,"The second impression revised, corrected and enlarged.",monographic,English,text,microfilm|||microform|||microfilm reel,"[2], 46 p.",,,Medicine|||Early works to 1800|||Dispensatories,,,,,,11195885,
9917751343406236,"Two treatises, the first of blood-letting and the diseases to be cured thereby, the second of cupping and scarifying, and the diseases to be cured thereby",,Blood-letting and the diseases to be cured thereby|||Cupping and scarifying and the diseases to be cured thereby|||Two treatises,"Culpeper, Nicholas, 1616-1654","Ruland, Martin, 1532-1602|||Cole, Abdiah, ca. 1610-ca. 1670",London,Printed by Peter Cole ...,1663,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[8], 86 p.",,,Medicine|||Early works to 1800,,,,,,12233532,
9917944453406236,"iatrikes kartos, or, A treatise de morborum capitis essentiis & pronosticis: adorned with above three hundred choice and rare observations, Tes",,A treatise de morborum capitis essentiis & prognosticis|||Tes iatrikes kartos,"Bayfield, Robert, b. 1629",,London,Printed by D. Maxwel and are to be sold Richard Tomlins ...,1663,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[22], 190 p.",,,Head|||Diseases|||Etiology|||Early works to 1800|||Medicine,,,,,,15236972,
9918868323406236,"Hieronymi Cardani Mediolanensis Opera omnia: tam hactenvs excvsa : hic tamen aucta & emendata : quàm nunquam alias visa, ac primum ex auctoris ipsius autographis eruta cura Caroli Sponii",,,"Cardano, Girolamo, 1501-1576","Spon, Charles, 1609-1684",Lyon,"Sumptibus Ioannis Antonii Hvgvetan, & Marci Antonii Ravavd",1663,,,,,monographic,Latin,text,microform|||microopaque,"10 v. : ill., port., music.",Early works to 1800|||bibliography,,Science|||Medicine|||Early works to 1800|||Music|||Astrology,,,,,,08646641,
9917680073406236,"Art of chirurgery explained in six parts: part I. Of tumors, in forty six chapters, part II. Of ulcers, in nineteen chapters, part III. Of the skin, hair and nails, in two sections and nineteen chapters, part IV. Of wounds, in twenty four chapters, part V, Of fractures, in twenty two chapters, Part VI. Of luxations, in thirteen chapters : being the whole Fifth book of practical physick, The",,,,"Sennert, Daniel, 1572-1637",London,Printed by Peter Cole and Edward Cole ...,1663,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[6], 2401-2687 p.",,,Medicine|||Early works to 1800,,,,,,11781902,
9917700803406236,"brief examination and censure of several medicines of late years extol'd for universal remedies, and arcana's of the highest preparation: namely, Lockyers pill, Hughes pouder, Constantines spirit of salt, with several other of that kind, by which the art of pyrotechny is in danger of being brought into reproach and contempt, A",,,"Starkey, George, 1627-1665",,London,Printed for the author,1664,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[2], 42 p.",,,"Medicine|||Formulae, receipts, prescriptions|||Early works to 1800",,,,,,11942844,
9917740613406236,"Van Helmont's works: containing his most excellent philosophy, physick, chirurgery, anatomy : wherein the philosophy of the schools is examined, their errors refuted, and the whole body of physick reformed and rectified : being a new rise and progresse of philosophy and medicine, for the cure of diseases, and lengthening of life",Works. English. 1664|||Oriatrike,Opuscula medica inaudita|||Tumulus pestis|||The plague-grave|||The plague grave,"Helmont, Jean Baptiste van, 1577-1644","Helmont, Franciscus Mercurius van, 1614-1699",London,Printed for Lodowick Lloyd ...,1664,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[46], 814, [18], 827-1161, [23] p. : port.",,,Medicine|||Early works to 1800|||Philosophy|||Fever|||Plague,,,,,,12175854,
9917779553406236,"discourse upon Sr Walter Rawleigh's great cordial, A",Discours sur le grand cordial de Sr Walter Rawleigh. English,A discourse upon Sir Walter Rawleigh's great cordial,"Le Fèvre, Nicaise, 1610-1669","Raleigh, Walter, Sir, 1552?-1618|||Belon, P. (Peter)",London,"Printed by J.F. for Octavian Pulleyn, Junior ...",1664,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[14], 110 p.",,,"Materia medica|||Early works to 1800|||Medicine|||Formulae, receipts, prescriptions|||Wounds and injuries|||Treatment",,,,,,12328778,
9917973203406236,"Directions for the use of my elixir: my philosophical petza or plaister, my balsom, and also my purging drink",,,"Winter, Salvator.",,London,s.n.,1664,1664,,,,monographic,English,text,microfilm|||microform|||microfilm reel,[8] p.,,,"Patent medicines|||Early works to 1800|||Medicine, Popular",,England,,,,17197456,
9917796393406236,"Pyretologia, sive, Gulielmi Dragei, Hitchensis: Iatksou kai philosóphou : observationes et experientiæ de Febribus, intermittentibus medicinæ, in praxeos methodum concinnatæ, et dispositæ, lectoris utilitate",,,"Drage, William, 1637?-1669",,London,excudebat F.S. in usum Authoris ...,1665,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[14], 221, [2] p.",,,Medicine|||Early works to 1800,1665,,,,,12405546,
9917818213406236,Diatribæ Thomæ Willisii Doct. Med. & Prof. Oxon. de febribus vindicatio adversus Edmundum de Meara Ormoniensem Hibernum M.D,,,"Lower, Richard, 1631-1691",,London,Apud Jo. Martyn & Ja. Allestry ...,1665,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[14], 194, [1] p.",,,"Medicine|||Early works to 1800|||Meara, Edmund d. 1680|||Willis, Thomas 1621-1675|||Examen diatribæ Thomæ Willisii de febribus|||Diatriba de febribus",,Great Britain,,,,12578771,
9917889973406236,"Medicina instaurata, or, A brief account of the true grounds and principles of the art of physick: with the insufficiency of the vulgar way of preparing medicines, and the excellency of such as are made by chymical operation : whereto is added a short but plain discourse as a light to the true preparation of animal and vegetable arcana's : together with a discovery of the true subject of the philosophick mineral mercury ... as also some small light to the preparation of and use of the said mercury",,Medicina instaurata|||A brief account of the true grounds and principles of the art of physick,"Bolnest, Edward.",,London,Printed for John Starkey ...,1665,,,,,monographic,English,text,microfilm|||microform:|||microform|||microfilm reel,"[36], 151 p.",,,Medicine|||Early works to 1800,,,,,,13110095,
