RecordID,DateAdded,DateChanged,Author,Title,CopyrightDate,Barcode,Classification,MainEntry,Custom1,Custom2,Custom3,Custom4,Custom5,ImportErrors,ValidationErrors,TagNumber,Ind1,Ind2,ControlData,Sort,LDR,001,005,006,008,007,010,012,016,019,020,022,030,928,015,029,099,037,041,110,092,247,440,090,246,533,032,212,852,035,100,264,752,250,265,710,760,040,785,840,042,043,504,570,772,049,336,505,510,050,337,546,630,082,338,506,700,130,210,490,583,222,535,538,610,730,245,787,260,611,936,515,648,300,588,310,530,590,321,550,775,890,362,500,653,651,948,525,580,830,555,650,853,655,863,740,770,776,777,780,850,856,891,994
"380","6/12/2019 12:45:45 PM","8/15/2017 9:51:08 AM","","Nola express","","","","","","","","","","","","856","4","0","","","00623cas a22001573u 4500","8829045","20170815095108.0","m        d        ","170412uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib000082434","","","","","","","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aNola express$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via Independent Voices: 11/15/1968 to 12/14/1973$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BGEAABC","",""
"381","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Outlaw","","","","","","","","","","","","852"," "," ","","","00436nas a2200181L  4500","536557","19990522220422.0","","760620                             eng u","","","","","","","","","","","","","","","","","","","","","","","","$aPIT$bPITT$v1NO10,D18,1970-","$a(OCoLC)02265586$aPITT  NO.  6072900003$9ACU3776C1","","","","","","","","$cPIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aOutlaw","","$aSt. Louis, Mo","","","","","","","","","","","","","","","","","$aMissouri","","","","","","$aUnderground newspaper","","","","","","","","$aSt. Louis outlaw.","","","",""
"382","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Pittsburgh fair witness.","","","","","","","","","","","","852"," "," ","","","00468cas a2200181   4500","536868","19990522220422.0","","760620u19709999pauuu p       0uuua0eng d","","","","","","","","","","","","","","","","","","","","","","","","$aPIT$bPITX$v1-4","$a(OCoLC)02266163$aPITT  NO.  6411000000$9ACU4156C1","","","","","","","","$aPIT$cPIT$dMUL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aPittsburgh fair witness.","","$aPittsburgh, Pa.,$bThe Commune.","","","","","","","","$aAvailable on microfilm.","","","","","","$av. 1-   Feb. 1970-","","","","","","","","","","","","","","","","","$tGrok","","","",""
"383","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","The Pittsburgh point.","1966","","","","","","","","","","","852"," "," ","","","00981cas a22002537  4500","524248","19990522220422.0","","750921d19661970pauwr ne      0uuu 0eng d","","$asn 85054980 ","","","","","","","","","","","","","","","","","","$aPoint","","","","$aPIT$bPITX$tOR$zUnderground press$y<1966:11:3-1970:6:10>$aPIT$bPIT2$i1969 issues in Underground Newspaper Collection, reel 40$tFM$zUnderground press$zGeneral$o McPA, s=<1966:11:3-1970:6:10>McP, s=<1969:5:15,6:26> $aPIT$bPIT7$tOR$zUnderground Press$zGeneral$y<1966:11:17-12:1>","$a(OCoLC)01645535$a0594129$bMULS$a6406800001$bPRLC$a6418800001$bPITT$9ACS7136C1","","","$aUnited States$bPennsylvania$cAllegheny$dPittsburgh.","","","","","$aMUL$cMUL$dNPH","","","$amsc","","","","","","","","","","","","","","","","","","","","","","","","","","$aThe Pittsburgh point.","","$aPittsburgh, Pa. :$bPoint Pub. Co.,$c1966-1970.","","","","","$a4 v. :$bill. ;$c43 cm.","","$aWeekly","","","","","","","$a[Vol. 1, no. 1] Nov. 3-9, 1966-v. 4, no. 23 (June 10, 1970).","","","","","","","","","","","","","","","","","","","","",""
"384","6/12/2019 12:45:45 PM","4/10/2007 8:55:07 AM","","The Pittsburgh point","196","","","","","","","","","","","948"," "," ","","","00728mas a2200217 a 4500","581501","20070410085507.0","","810706u196u9999ohuar n a|||| 0uuu 0eng d","hd|afu   u|||","","","","","","","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio :$cBell & Howell Co.,$d19--$emicrofilm reels ; 35 mm.$f(Underground newspaper collection).","","","","$a(OCoLC)07559183$9ACZ9348C1","","","$aUnited States$bPennsylvania$dPittsburgh.","","","","","$aAKR$cAKR$dOCL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aThe Pittsburgh point$hmicroform","","$aPittsburgh, Pa. :$bPoint Publishing,$c196-","","","","","$av. :$bill.","","$aWeekly","","","","","","","","","","","$aper:bdw","","","$aUnderground newspaper collection.","","$aUnderground newspapers$zPennsylvania$zPittsburgh.","","","","","","","","","","","",""
"385","6/12/2019 12:45:45 PM","11/29/2017 2:47:21 PM","","Pittsburgh point index.","1970","","","","","","","","","","","948"," "," ","","","00333cas a22001215u 4500","1509434","20171129144721.0","","950307|||||||||||||| ||||||||||||||||||d","","","","","","","","","$aNov. 3, 1966-June 10, 1970","","","","","","","","","","","","","","","","$9AKW3724C1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aPittsburgh point index.","","$aPittsburgh, Pa. :$bCarnegie Library of Pittsburgh,$c1970","","","","","","","","","","","","","","","","","","$aser:mk","","","","","","","","","","","","","","","","",""
"386","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Rag.","","","","","","","","","","","","852"," "," ","","","00429cas a2200157L  4500","522243","19990522220422.0","","750901d        txu   na      0     eng d","","","","","","","","","","","","","","","","","","","","","","","","$aPIT$bPITT$v1966-","$a(OCoLC)01586244$a0619479$bMULS$a  PITT  NO.  6805500001$9ACS4092C1","","","","","","","","$aMUL$cMUL$dOCL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aRag.","","$aAustin, Texas.","","","","","","","","","","","","","","","$aSpecial numbers, entitled Extrag, accompany some volumes.","","","","","","","","","","","","","","","","","","","",""
"387","6/12/2019 12:45:45 PM","8/15/2017 9:54:06 AM","","Rag, The (GI PRESS)","","","","","","","","","","","","856","4","0","","","00631cas a22001573u 4500","8829525","20170815095406.0","m        d        ","170412uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib027554974","","","","","","","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aRag, The (GI PRESS)$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via Independent Voices: 12/01/1972 to 05/31/1973$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=DBJDCCFJ","",""
"388","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Rainbow people.","","","","","","","","","","","","852"," "," ","","","00384nas a2200145L  4500","523885","19990522220422.0","","750921d        oru   p       0     eng u","","","","","","","","","","","","","","","","","","","","","","","","$aPIT$bPITX$v1NO1,NO3-5.","$a(OCoLC)01642322$a0620103$bMULS$a  PITT  NO.  6811200006$9ACS6566C1","","","","","","","","$cMUL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aRainbow people.","","$aGresham, Oregon,$bCherokee Examiner.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Rat.","","","","","","","","","","","","852"," "," ","","","00533cas a2200193   4500","527054","19990522220422.0","","751101d19uu19uunyuer pe      0uuua0eng u","","","","","","","","","","","","","","","","$a071.471$bfR232","","","","","","","","$aPIT$bPITX$y1968-1971","$a(OCoLC)01763455$a0621318$bMULS$a  PITT  NO.  6821100004$9ACT1382C1","","","","","","","","$cMUL$dNYG","$tWomen's libeRATion$w(OCoLC)1763455","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aRat.","","$aNew York,$bR.A.T. Publications, Inc.","","","","","$av.$bill.$c41 cm.","","","","","","","","","$aCeased with no. 20 issue.","","","","","","","","","","","","","","","","","","","","",""
"390","6/12/2019 12:45:45 PM","7/31/2018 8:41:43 AM","","Rat.","1970","","","","","","","","","","","856","4","0","","","01620cas a2200421 i 4500","9263940","20180731084143.0","m    |   d |      ","801203d19701971nyuer n o     0   a0eng c","cr |n||||||||n","","","","","","","","","","","","","","","","","","","","","","","","$a(MiFhGG)AHSI001906$a(OCoLC)1000825121","","$aNew York :$bR.A.T. Publications,$c1970-1971.","$aUnited States$bNew York$cNew York$dNew York.","","","","","$aMIGCL$beng$erda$cUtorBLW","","","$apcc","","","","","","$atext$btxt$2rdacontent","","","$aHQ1101$b.H47","$acomputer$bc$2rdamedia","","","","$aonline resource$bcr$2rdacarrier","","","$aRat (New York, N.Y.)","","$aArchives of Sexuality & Gender: LGBTQ History and Culture Since 1940, Part II","","","","","","","$aRat.","","","","","$aNo more published?$aIssues prior to no. 15 lack numbering.$aIssues lack year dating.","","$a1 online resource (24 volumes) :$billustrations.","$aLatest issue consulted: March 30, 1971, issue 21.","$aBiweekly","","$aLibrary has: issues 15, 17, 18, 21.","","","","","$aJan. 26/Feb. 9, 1970-$aCeased in Aug. 2, 1971?","$aNewspaper.$aReproduction of the originals from Duke University Library.","","","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture Since 1940, Part II.","","$aFeminism.$aFeminism.$2fast$0(OCoLC)fst00922671","","","","","","","","","","$uhttp://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/4RBZ/AHSI?sid=gale_marc&u=upitt_main$zPitt users please click through for access via Gale Cengage","",""
"391","6/12/2019 12:45:45 PM","6/27/2018 11:06:47 AM","","RAT.","","","","","","","","","","","","856","4","0","","","01606cas a2200361 i 4500","9247677","20180627110647.0","m    |   d |      ","060614u1969uuuunyumr n o     0   a0eng d","cr |n||||||||n","","","","","","","","","","","","","","","","","","","$aWomen's libeRATion$aRAT :$bsubterranean news","","","","","$a(MiFhGG)AHSI000851$a(OCoLC)952385687","","$aNew York, New York :$bR.A.T. Publications","","","","","","$aMIGCL$beng$cUtOrBLW$erda","","","","$an-us---$an-us-ny","","","","","$atext$btxt$2rdacontent","","","","$acomputer$bc$2rdamedia","","","","$aonline resource$bcr$2rdacarrier","","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture since 1940","","","","","","","$aRAT.","","","","","","","$a1 online resource (volumes) :$billustrations.","$aDescription based on: July 3, 1969.","$aMonthly","","$aReproduced from source library: July 3, 1969; v. 2, issue 27 (Feb. 23, 1970); Apr. 18, 1970; issue 20 (Mar. 23, 1971); Apr. 1, 1972.","","","","","$aJuly 3, 1969-","$aReproduction of the original from Lesbian Herstory Archives.","","$aNew York (N.Y.)$vNewspapers.$aNew York County (N.Y.)$vNewspapers.","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture since 1940.","","$aWomen's rights$zUnited States$vNewspapers.","","","","","","","","","","$uhttp://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6PLV&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main$zPitt users please click through for access via Gale Cengage.","",""
"392","6/12/2019 12:45:45 PM","4/9/2007 1:47:19 PM","","San Francisco express times","1968","","","","","","","","","","","830"," ","0","","","00751cas a2200193   4500","549088","20070409134719.0","","810706d19681969ohuuu n a     0uuua0eng d","","","","","","","","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio :$cMicro Photo Division, Bell & Howell.$emicrofilm reels ; 35 mm.$f(Underground newspaper collection)","","","","$a(OCoLC)07559100$9ACV9684C1","","","","","","","","$aAKR$cAKR$dPIT","$tGood times$w(OCoLC) 7445741","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aSan Francisco express times$h[microform]","","$aSan Francisco, Calif. :$bTrystero Company,$c1968-1969.","","","","","$av. :$bill.","","","","","","","","","$aVol. 1, no. 1 (Jan. 24, 1968)-v. 2, no. 12 (Mar. 25, 1969).","","","","","","","$aUnderground newspaper collection.","","$aUnderground newspapers$zCalifornia$zSan Francisco.","","","","","","","","","","","",""
"393","6/12/2019 12:45:45 PM","8/15/2017 9:55:36 AM","","San Francisco express times","","","","","","","","","","","","856","4","0","","","00638cas a22001573u 4500","8829840","20170815095536.0","m        d        ","170412uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib000125069","","","","","","","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aSan Francisco express times$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via Independent Voices: 01/24/1968 to 03/25/1969$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=CCGHEDJ","",""
"394","6/12/2019 12:45:45 PM","11/16/2018 7:52:13 AM","edited by Allen Cohen.","The San Francisco oracle, facsimile edition : the psychedelic newspaper of the Haight-Ashbury, 1966-1968 /","1991","","","","","","","","","","","651"," ","0","","","01074mam a2200301 a 4500","52727","20181116075213.0","","920206s1991    caua     b    000 0 eng  ","","$a   92114556 //r93","","","$a23284351","$a0916147118$q(library/facsimile ed.)$a0916147126$q(collector's ed.)","","","","","","","","","","","","","","","","","","","$a(OCoLC)26504011$9AJX8848B1","","","","$a1st ed.","","","","$aDLC$cDLC$dPIT","","","","$an-us-ca","$aIncludes bibliographical references (p. lvi).","","","$aPIJD","","","","$aPN4899.S45$bS36 1991","","","$aSan Francisco oracle.","","","","","","","","","","","","","","$aThe San Francisco oracle, facsimile edition :$bthe psychedelic newspaper of the Haight-Ashbury, 1966-1968 /$cedited by Allen Cohen.","","$aBerkeley, CA :$bRegent Press,$c1991.","","","","","$alvi, 385 p. :$bill. (some col.) ;$c37 cm.","","","","","","","","","","$aFacsim. of: Sept. 3, 1966-Feb. 1968.","","$aHaight-Ashbury (Calif.)","","","","","","$aAmerican newspapers$zCalifornia$zSan Francisco$xFacsimiles.$aPopular culture$zCalifornia$zSan Francisco$xSources.","","","","","","","","","","","",""
"395","6/12/2019 12:45:45 PM","4/10/2007 9:17:32 AM","","St. Louis outlaw.","","","","","","","","","","","","785","0","0","","","00636cas a2200205   4500","542774","20070410091732.0","","780424u19709999xx uu pea     0uuua0eng d","","","","","$a2267398","","","","","","","","","","","","","$aBell and Howell Underground Press Collection","","","$aMicrofilm.$bWooster, Ohio.$cMicro Photo Division, Bell & Howell.","","","","$a(OCoLC)03824275$9ACV1476C1","","","$aUnited States$bMissouri$dSt. Louis","","","","","$aKSU$cKSU$dOCL","$tOutlaw","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aSt. Louis outlaw.","","$aSt. Louis, Mo.","","","","","","","","","","","","","","$aBegan publication in 1970.$zcf. NST.","","","","","","","","","$aUnderground periodicals$zMissouris$zSt. Louis.","","","","","","","","","","","",""
"396","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Viet report.","1965","","","","","","","","","","","852"," "," ","","","00982cas a2200277   4500","523808","19990522220422.0","","750920d19651968nyumx p       0uuua0eng u","","","","","$a1769129","","$a0506-9424","","","","","","","","","","","","","$aViet-report","","","","$aPIT$bPITX$v1,3","$a(OCoLC)01641656$a0778592$bMULS$a  PITT  NO.  8366100006$9ACS6459C1","","","$aUnited States$bNew York$dNew York City","","","","","$cMUL$dPIT$dMUL$dNYS$dOCL","$tLeviathan$gJune 1969$w(OCoLC)8118332","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aViet report.","","$a[New York :$bViet-Report, Inc.,$c1965-1968].","","","$aIssue for summer 1968 called special issue and incorporates June, July and August 1968.","","$a3 v. :$bill. ;$c29 cm.","","$a9 no. a year","","","","","","","$aBegan with: v. 1 (July 1965); ceased with: v. 3, no. 8/9 (summer 1968).","$aDescription based on: v. 3, no. 8/9 (summer 1968); title from cover.","","","","","","","","$aAmerican newspapers$xPeriodicals.","","","","","","","","","","","",""
"397","6/12/2019 12:45:45 PM","4/9/2007 3:14:03 PM","","Viet report","196","","","","","","","","","","","830"," ","0","","","00937cas a2200253   4500","542187","20070409151403.0","","780116d19651968ohuuu n a     0uuua0eng d","","","","","","","$a0506-9424","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio :$cMicro Photo Division, Bell & Howell.$emicrofilm reels ; 35 mm.$f(Underground newspaper collection)","","","","$a(OCoLC)03560925$9ACV0677C1","","","$aUnited States$bNew York$dNew York","","","","","$aPIT$cPIT","$tLeviathan$gJune 1969","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aViet report$h[microform]","","$aNew York, N.Y. :$bViet-Report, Inc.,$c196 -","","","","","","","$a9 no.a year","","","","","","","$aBegan with vol. 1 (July 1965).$aCeased with vol. 3, nos. 8/9 (summer 1968).","$aDescription based on: Vol. 3, nos. 6&7 (Apr./May 1968).","","","","","","$aUnderground  newspaper collection","","$aUnderground newspapers$zNew York (State)$zNew York.","","","","","","$tViet report$w(OCoLC)1641656","","","","","",""
