id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
9917603593406236,"art of preserving and restoring health: explaining the nature and causes of the distempers that afflict mankind : also shewing that every man is, or may be his own best physician : to which is added a treatise of the most simple and effectual remedies for the diseases of men and women, The",,,"Flamant, M, fl. 1692-1699",,London,"Printed by R. Bently, H. Bonwick, and S. Manship",1697,,,,,monographic,French|||English,text,microfilm|||microform,"[18], 110, [7] p.",,,Medicine|||Early works to 1800|||Health,,,,,,08121975,
9917604193406236,Examen diatribae Thomae Willisy Doctoris Medici et Professoris Oxoniensis de febribvs: cui accesserunt historiae aliquot medicae rariores,,,"Meara, Edmund, d. 1680","Meara, Dermitius, fl. 1610",Londini,Typis J. Flesher,1665,,,,,monographic,Latin,text,microfilm|||microform,"[8], 240, [10] p., p. 241-[316]",,,"Medicine|||Early works to 1800|||Willis, Thomas 1621-1675|||Diatriba de febribus",,,,,,08163784,
9917604343406236,"Enchiridion medicum theoretico-practicum, sive, Tractatus de morborum theoria & praxi cui subnectitur appendix de lue venera: in quo omnium morborum humano generi officientium, nomina, naturæ, causæ, signa, & prognostica, unâ cum eorundem curatione breviter & perspicue delineantur",,Tractatus de morborum theoria & praxi cui subnectitur appendix de lue venera,"Jackson, Joseph, active 1695-",,Londini,Excudebat T. Sowle,1695,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[22], 246 p.",,,Medicine|||Early works to 1800|||Syphilis,,,,,nuc87556882,08164118,
9917605023406236,"Golden practice of physick: in five books, and three tomes : after a new, easie, and plain method of knowing, foretelling, preventing, and curing all diseases incident to the body of man : full of proper observations and remedies, both of ancient and modern physitians : being the fruits of one and thirty years travel, and fifty years practice of physick, A",,,,"Platter, Felix, 1536-1614|||Platter, Felix, 1605-1671|||Cole, Abdiah, ca. 1610-ca. 1670",London,Printed by Peter Cole,1662,,,,,monographic,English,text,microfilm|||microform,"[6], 688 p. : ill.",,,Medicine|||Early works to 1800,,,,,,08199584,
9917605353406236,"Oratio anniversaria habita in theatro Collegii Medicorum Londinensium decimo octavo die Octob. et divi festo 1681: in commemorationem beneficiorum à Doctore Harveio, aliísque munificis viris fœminísque eidem collegio præstitorum : necnon & oratio in Gymnasio Patavino habita prid. cal. maii MDCXLVI, ad eodem, docturæ gradu suscepto",,,"Rogers, George, 1618-1697",,Londini,Sumptibus Benj. Tooke,1682,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[5], 42 p.",,,"Medicine|||Early works to 1800|||Harvey, William 1578-1657",,,,,nuc87703768,08210408,
9917606083406236,Physical rarities: containing the most choice receipts of physick and chyrurgerie for the cure of all diseases incident to mans body : being a rich jewell kept in the cabinet of a famous doctor in this nation,Iatromathematica,,"Williams, Ralph.",,London,Printed for W.L. and J.M.,1652,,,,"The second edition, corrected and much inlarged.",monographic,English,text,microfilm|||microform|||microfilm reel,"[13], 172, 30 p. : ill.",,,Medicine|||Early works to 1800,,,,,nuc87825014,08250451,
9917606113406236,"Diatribæ duæ medico-philosophicæ: quarum prior agit de fermentatione, sive, de motu intestino, particularum in quovis corpore : altera de febribus, sive, de motu earundem in sanguine animalium : his accessit dissertatio epistolica de urinis",,,"Willis, Thomas, 1621-1675",,Londoni,"Typis T.R., Impensis J. Martyn",1677,,,,Editio quarta.,monographic,Latin,text,microfilm|||microform,"[33], 376 p.",,,Medicine|||Early works to 1800|||Biochemistry|||Physiology,,,,,,08250759,
9917608063406236,"Closet for ladies and gentlewomen, or, The art of preserving, conserving, and candying: with the manner how to make divers kindes of syrups, and all kind of banqueting-stufs : also divers soveraigne-medicines and salves, A",,"The art of preserving, conserving, and candying",,,London,Printed by R.H.,1651,,,,"Corrected, amended, and much enlarged by adding a very useful table thereunto.",monographic,English,text,microfilm|||microform,"[20], 84, [i.e. 168] p.",,,"Canning and preserving|||Early works to 1800|||Medicine, Popular",,,,,,08483337,
9917608133406236,Four treatises of physick and chirurgery,,,"Colbatch, John, Sir, 1670-1728",,London,Printed by J.D. for Daniel Brown,1698,,,,"The second edition, corrected and enlarged.",monographic,English,text,microfilm|||microform,"xxiii, 122, 86 p.",,,Medicine|||Early works to 1800|||Surgery,,,,,,08483922,
9917609413406236,"Composita, or, A synopsis of the chiefest compostitions in use now with Galenists",,A synopsis of the chiefest compostitions in use now with Galenists,"Culpeper, Nicholas, 1616-1654",,London,Printed by T.C. for Nath. Brook,1656,,,,,monographic,English,text,microfilm|||microform,"[1], 144, [8] p.",,,Medicine|||Early works to 1800|||Aphorisms|||Therapeutics,,,,,,08647937,
9917610263406236,"true preserver and restorer of health: being a choice collection of select and experienced remedies for all distempers incident to men, women, and children : selected from and experienced by the most famous physicians and chyrurgeons in Europe : together with Excellent directions for cookery ... : with the description of an ingenious and useful engin for dressing of meat and for distilling th[e] choicest cordial waters with-out wood coals, candle or oyl : published for the publick good, The",Excellent directions for cookery,,"Hartman, G. (George)",,London,Printed by T.B. for the author,1682,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[17], 352, 80, 32 p., [1] leaf of plates : ill.",Early works to 1800,,"Medicine|||Formulae, receipts, prescriptions|||Pharmacy|||Early works to 1800|||Cooking, English",,,,,,08711769,
9917610923406236,"marrow of physicke, or, A learned discourse of the severall parts of mans body: being a medicamentary, teaching the manner and way of making and compounding all such oyles, unguents ... &c. as shall be usefull and necessary in any private house ... : and also an addition of divers experimented medicines which may serve against any disease that shall happen to the body : together with some rare receipts for beauties, The",,A learned discourse of the severall parts of mans body,"Brugis, Thomas, active 1640?",,London,"Printed by T.H. and M.H., and are to be sold by Thomas Whittaker",1648,,,,,monographic,English,text,microfilm|||microform,"[13], 88, 175, [22] p., [1] leaf of plates : ill.",,,Medicine|||Early works to 1800,,,,,,08723920,
9917612653406236,"Culpepers physical and chymicall way of curing the most difficult and incurable diseases: with a catalogue of the cures performed by the rare medicaments of George Phedro, a famous physitian",,,"Phaedro, Georg.","Culpeper, Nicholas, 1616-1654",London,Printed for William Shears Junior,1656,,,,,monographic,English,text,microfilm|||microform,"[14], 133.",,,Medicine|||Early works to 1800,,,,,,08794032,
9917612713406236,"Physick refin'd, or, A little stream of medicinal marrow flowing from the bones of nature: wherein several signs, particular rules, and distinct symptoms whereby the most ordinary diseases may be distinctly known, and truly judged, are perspicuously delineated : and the most proper way, safe method, and simpathetical care, whereby nature may be helped, the sick eased, and languishing patients relieved (without the use of poysonous purging potions, and venomous medicaments) is succinctly demonstrated",,A little stream of medicinal marrow flowing from the bones of nature,"Yarwood, John, active 17th century",,London,Printed for Tho. Passinger,1683,,,,,monographic,English,text,microfilm|||microform,120 p.,,,Medicine|||Early works to 1800,,,,,,08794195,
9917613373406236,Of the imperfection of the chymist's doctrine of qualities,,,"Boyle, Robert, 1627-1691",,London,Printed by E. Flesher for R. Davis,1675,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"50, [2] p.",,,Medicine|||Early works to 1800|||Chemistry,,,,,,08836941,
9917614143406236,"discourse: wherein the interest of the patient in reference to physick and physicians is soberly debated, many abuses of the apothecaries in the preparing their medicines are detected, and their unfitness for practice discovered : together with the reasons and advantages of physicians preparing their own medicine, A",,,"Coxe, Thomas, 1615-1685","Coxe, Daniel, d. 1730",London,Printed by C.R.,1669,,,,,monographic,English,text,microfilm|||microform,"[16], 333 [i.e.269], [1] p.",,,Pharmacist and patient|||Medicine|||Early works to 1800,,,,,,08940149,
9917615553406236,"Nova medendi ratio: a short and easie method of curing, exemplified by a ternary of radical medicines, universal in their respective classes, viz. purgation, transpiration, roboration, compleating these three grand operations for cure in all diseases, directing the diseased in their gentle and efficacious workings for relief in the most deplorable infirmities",,A short and easie method of curing,"Maynwaringe, Everard, 1628-1699?",,London,Printed by J. Dover for M--- Speed ...,1666,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[8], 34 p.",,,Therapeutics|||Early works to 1800|||Medicine,,,,,,08999061,
9917619103406236,"Medicatrix, or, The woman-physician: vindicating Thomas O'Dowde, a chymical physician and royal licentiate, and chymistry, against the calumnies and abusive reflections of Henry Stubbe",,The woman-physician,"Trye, Mary.",,London,"Printed by T.R. & N.T., and sold by Henry Broome and John Leete",1675,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[6], 126, [10] p.",,,"Medicine|||Early works to 1800|||O'Dowde, Thomas|||Stubbe, Henry 1632-1676",,,,,,09149117,
9917619773406236,"Philosophical and astrological rare secrets brought to light for the good of mankind: whereby wonderful effects may be performed by simpathy in easng pains and aches and curing the most difficult and desperate diseases, distempers or wounds incident to the bodies of mankind ... : with directions for the best times to gather herbs for seven years beginning April 1693 and ending October 1700",,,"Axford, John.",,London,Printed by T. Sowle,1693,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[2], 40 p.",,,"Medicine|||Early works to 1800|||Astrology|||Botany, Medical",,,,,,09279911,
9917620103406236,"physical dictionary: in which all the terms relating either to anatomy, chirurgery, pharmacy, or chymistry are very accurately explain'd, A",,,"Blankaart, Steven, 1650-1702",,London,Printed for J.D. and are to be sold by John Gellibrand,1684,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[6], 302 p.",dictionary,,Medicine|||Dictionaries|||Early works to 1800,,,,,,09292190,
9917621143406236,"physico medical essay concerning alkaly and acid: so far as they have relation to the cause or cure of distempers : wherein is endeavoured to be proved that acids are not (as is generally and erroneously supposed) the cause of all or most distempers, but that alkalies are : together with an account of some distempers and the medicines with their preparations proper to be used in the cure of them : as also a short digression concerning specifick remedies, A",,,"Colbatch, John, Sir, 1670-1728",,London,Printed for Dan. Browne,1696,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[27], 147, [1] p.",,,"Medicine|||Early works to 1800|||Formulae, receipts, prescriptions|||Diseases|||Causes and theories of causation",,,,,,09318111,
9917622753406236,"Queens closet opened: being incomparable secrets in physick, chyrurgery, preserving, and candying &c. which were presented to the Queen, The",,The compleat cook|||The Queen's cabinet opened|||A Queen's delight,,,London,Printed by E. Blagrave and are to be sold by the booksellers of London and Westminster,1696,,,,"The tenth edition, corrected with many new and large additions",monographic,English,text,microfilm|||microform|||microfilm reel,"[6], 401, [8] p.",Early works to 1800,,"Formulas, recipes, etc|||Medicine, Popular|||Cooking",,,,,,09382610,
9917622833406236,"Praxis medicorum antiqua & nova: the ancient and modern practice of physick examined, stated, and compared, the preparation and custody of medicines as it was the primitive custom with the princes and great patrons of physick asserted and proved to be the proper charge and grand duty of every physician successively, the new mode of prescribing and filing recipe's with apothecaries manifested an imprudent invention and pernicious innovation, demonstrated from the treble damage and disadvantages that arise thence to physician, patient, and the medical science : with enforcing arguments for a return and general conformity to the primitive practice",,"The ancient and modern practice of physick examined, stated, and compared|||Praxis medicorum antiqua et nova","Maynwaringe, Everard, 1628-1699?",,London,Printed by J.M. and are to be sold by T. Archer,1671,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,107 p.,,,Therapeutics|||Early works to 1800|||Medicine,,,,,,09382751,
9917622893406236,"accomplisht physician, the honest apothecary, and the skilful chyrurgeon: detecting their necessary connexion and dependence on each other : withall a discovery of the frauds of the quacking empirick, the praescribing surgeon, and the practicing apothecary : whereunto is added the physicians circuit, the history of physick, and a lash for Lex talionis, The",,The accomplisht physician and the honest apothecary|||A lash for Lex talionis,"Merret, Christopher, 1614-1695","Harvey, Gideon, 1640?-1700?",London,[s.n.],1670,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[5], 95 p.",,,Medicine|||Early works to 1800|||Physicians|||Pharmacists,,Great Britain,,,,09386596,
9917623633406236,"Dr Sydenham's practice of physick: the signs, symptoms, causes, and cures of diseases : with many additions from the second edition of the Latin copy, his discourses of consumptions, gouts &c. never before publish'd",,The practice of physick,"Sydenham, Thomas, 1624-1689","Salmon, William, 1644-1713",London,Printed for Sam. Smith and Benj. Walford and J. Knapton,1695,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[10], 192 p.",,,Medicine|||Early works to 1800|||Therapeutics,,,,,,09407267,
9917623663406236,"English remedy, or, Talbor's wonderful secret for cureing of agues and feavers, The",,Talbor's wonderful secret for cureing of agues and feavers,"Blégny, (Nicolas), Monsieur de, 1652-1722","Talbor, Robert, Sir, 1642-1681",London,Printed by J. Wallis for Jos. Hindmarsh,1682,,,,,monographic,French|||English,text,microfilm|||microform|||microfilm reel,"[5], 112 p.",,,Medicine|||Early works to 1800,,,,,,09407306,
9917624883406236,"Diatribae duae medico-philosophicae: quarum prior agit de fermentatione, sive de motu intestino particularum in quovis corpore : altera de febribus, sive de motu earundem in sanguine animalium : his accesit dissertatio epistolica de urinis",,,"Willis, Thomas, 1621-1675",,Londini,"Typis Tho. Roycroft, Impensis Jo. Martin, Ja. Allestry, & Tho. Dicas",1662,,,,Editio tertia.,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[41], 376 p.",,,Medicine|||Early works to 1800|||Biochemistry|||Physiology,,,,,,09448012,
9917625483406236,"Psonthophachia, or, A quintuple Rosie-crucian scourge for the due correction of that pseudo-chymist and scurrilous emperick Geo. Thomson: being in part a vindication of the learned Society of Physitians",,A Quintuple Rosie-crucian scourge for the due correction of that pseudo-chymist and scurrilous emperick Geo. Thomson,"Heydon, John, b. 1629",,London,[s.n.],1665,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,6 p.,,,"Rosicrucians|||Medicine|||Early works to 1800|||Thomson, George fl. 1648-1679",,,,,,09464085,
9917630623406236,"Medela medicorum, or, An enquiry into the reasons & grounds of the contempt of physicians and their noble art: with proposals to reduce them to their wonted repute, maintaining the joynt interest of doctors chyrurgions and apothecaries against all intruders",,Medela medicorum|||An enquiry into the reasons & grounds of the contempt of physicians and their noble art,S. W. (William Staines),,London,Printed by T.M. for Dorman Newman,1678,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[22], 113, [7] p.",,,Physicians|||Early works to 1800|||Medicine,15th-18th centuries,England,,,,09590045,
9917630773406236,Processus integri in morbis ferè omnibus curandis,,,"Sydenham, Thomas, 1624-1689",,Londini,Impensis Sam. Smith & Benj. Walford & J. Knapton,1695,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[8], 108 p.",,,Medicine|||Early works to 1800,,,,,,09594107,
9917632563406236,"Mellificium chirurgie, or, The marrow of many good authours: wherein is briefly handled the art of chyrurgery in its foure parts, with all the severall diseases unto them belonging, their definitions, causes, signes, prognosticks, and cures, both generall and particular : as also an appendix wherein is methodically set down the cure of th[o]se affects usually happening at sea and in campe, with others necessary to be known, and lastly an addition of severall magistrall receipts approved and heretofore kept secret",,The marrow of many good authours|||Mellificium chirurgie,"Cooke, James, 1614-1694",,Printed at London,For Samuel Cartwright ...,1648,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[19], 478 [i.e. 454] p.",,,Surgery|||Early works to 1800|||Medicine,,,,,,09673944,
9917632873406236,Select observations on English bodies of eminent persons in desperate diseases,,An hundred like counsels and advices for several honorable persons|||Directions for drinking of the bath-water|||Directions for such as drink the bath-water|||Ars cosmetica|||Beautifying art,"Hall, John, 1575-1635","Cooke, James, 1614-1694|||Stubbe, Henry, 1632-1676",London,Printed by H.H. and are to be sold by Samuel Eddowes,1683,,,,The third edition.,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[28], 350 p.",,,Medicine|||Early works to 1800|||Diseases|||Cosmetics,,,,,,09681652,
9917634033406236,"Culpeper's last legacy: left and bequeathed to his dearest wife for the publick good : being the choicest and most profitable of those secrets which while he lived were lock'd up in his breast and resolved never to be published till after his death : containing sundry admirable experiences in several sciences more especially in chyrurgery and physick ... : with two particular treatises, the one of fevers, the other of pestilence ... : with an addition of two hundred choice receipts ... and a compleat table",,,"Culpeper, Nicholas, 1616-1654",,London,Printed for Obadiah Blagrave,1685,,,,The sixth impression :,monographic,English,text,microfilm|||microform|||microfilm reel,375 p. in various pagings : port.,,,Medicine|||Early works to 1800|||Therapeutics|||Anatomy,,,,,,09790733,
9917634413406236,"treatise concerning the plague and the pox: discovering as well the meanes how to preserve from the danger of these infectious contagions, as also how to cure those which are infected with either of them, A",,,"Edwards, active 17th century",,London,Printed by Gartrude Dawson,1652,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[4], 66 [i.e. 146] p.",,,Plague|||Medicine|||Early works to 1800,,,,,,09808406,
9917635223406236,De tuto cantharidum in medicina usu interno,,,"Groeneveld, Joannes, 1647-1710?",,Londini,Typis J.H. prostant venales apud Johannem Taylor,1698,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[1], xvi, 135, [1] p.",,,Medicine|||Early works to 1800|||Cantharides,,,,,,09825963,
9917636273406236,"book of knowledge: in three parts : the first containing a brief introduction to astrology ... the second, a treatise of physick ... the third, the countrymans guide to good husbandry, A",,,"Strangehopes, Samuel.",,London,Printed by G.P. for Tho. Passinger,1671,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[12], 128, [16] p. : ill.",,,"Astrology|||Early works to 1800|||Medicine|||Almanacs, English",,,,,,09905171,
9917636863406236,Pharmacopoeia Londinensis Collegarum: hodu viventium scudiis ac symbolis ornatior,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,Londini,"Typis W. Bentley|||Impensis L. Sadler, & R. Beaumont",1651,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[14], 171, [21] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,09959511,
9917637163406236,"Medicaster medicatus, or, A remedy for the itch of scribling: written by a country practitioner in a letter to one of the town, and by him prefaced and published for cure of John Brown, one of His late Majesties ordinary chyrurgeons, containing an account of that vain plagiary and remarks on his several writings : wherein his many thefts, contradictions, absurdities, gross errors, ignorance, and mistakes are displayed and divers vulgar errors in cyrurgery and anatomy refuted",,A remedy for the itch of scribling|||Medicastor medicatus,"Yonge, James, 1647-1721",,London,Printed for Gabriel Kunholt,1685,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[46], 189, [1] p.",,,"Medicine|||Early works to 1800|||Browne, John 1642-approximately 1700",,,,,,09977019,
9917637413406236,"Dr. Willis's practice of physick: being the whole works of that renowned and famous physician wherein most of the diseases belonging to the body of man are treated of, with excellent methods and receipts for the cure of the same : fitted to the meanest capacity by an index for the explaining of all the hard and unusual words and terms of art derived from the Greek, Latine, or other languages for the benefit of the English reader : with forty copper plates",,,"Willis, Thomas, 1621-1675","Pordage, Samuel, 1633-1691?",London,"Printed for T. Dring, C. Harper, and J. Leigh",1684,,,,The pharmaceutice new translated and the whole carefully corrected and amended.,monographic,English,text,microfilm|||microform|||microfilm reel,"1086 p. in various pagings, 40 leaves of plates : ill.",,,Medicine|||Early works to 1800,,,,,,09985379,
9917637763406236,"Every man his own doctor: in two parts, shewing I. how every one may know his own constitution by certain signs, also the nature and faculties of all food as well as meats as drinks ... : the second part shews the full knowledge and cure of the pox, running of the reins, gout, dropsie, scurvy, consumptions and obstructions, agues",,,"Archer, John, fl. 1660-1684",,London,Printed by Peter Lillicrap for the author,[1671],1671,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[4], 150 p.",,,Medicine|||Early works to 1800,,,,,,10066026,
9917637773406236,"Secrets disclosed of consumptions: shewing [h]ow to distinguish between scurvy and venereal disease : also, how to prevent and cure the fistula by chymical drops without cutting, also piles, hæmorrhoids, and other diseases",,,"Archer, John, fl. 1660-1684",,London,Printed for the author,1684,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[4], 70, [2] p.",,,Medicine|||Early works to 1800,,,,,,10066058,
9917637783406236,"Secrets disclosed, or, The treatise of consumptions, their various causes and cure: shewing also how to distinguish between the scurvy and venereal disease and how to prevent and cure fistula by chymical drops without cutting ... : how to know and cure the different piles, hæmorrhoids, issuings and other diseases of the private parts : treating also of the virtues of the great East-India cordial stone or powder called Antoinio : also the great force of magick and antipathy by a noble experiment",,"Secrets disclosed|||The treatise of consumptions, their various causes and cure","Archer, John, fl. 1660-1684",,London,Printed for William Whitwood and Anthony Feltham,1693,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[4], 70, [2] p. : port.",,,Medicine|||Early works to 1800,,,,,,10066082,
9917639753406236,"Pharmacopœia Londinensis, or, The dispensatory: further adorned by the studies and collections of the fellows now living of the said Colledg",Pharmacopoeia Londinensis. English,Pharmacopœia Londinensis|||The dispensatory,,"Royal College of Physicians of London|||Culpeper, Nicholas, 1616-1654",London,Printed by John Streater and are to be sold by George Sawbridge,1672,,,,,monographic,English|||Latin,text,microfilm|||microform|||microfilm reel,"[21], 305, [37] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,10174781,
9917642403406236,Pharmacopoeiae Collegii Regalis Londini: remedia omnia succinctè descripta ... : huic annexus est Catalogus simplicium ... : accessit in calce Manuale ad forum : nec-non Pinax posographicus,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,Londini,"Impensis T. Basset, R. Chiswell, & S. Smith",1689,,,,Editio altera priori castigatior & auctior.,monographic,Latin,text,microfilm|||microform|||microfilm reel,"164, 54, 24 p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,10409803,
9917642423406236,Pharmacopoeia Londinensis Collegarum,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,Londini,[s.n.],1662,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[16], 371, [21] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,10409824,
9917644513406236,"discourse shewing the nature of the gout: with directions to such remedies as will immediately take away the pain ... : and also helps for palsies, plurisies, cholick, convulsions in limbs ... : with receipts and directions for the cure of the king's evil and other diseases, A",,,"Atkins, William.",,London,Printed for Tho. Fabian,1694,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"xvi, 128 p. : port.",,,Gout|||Early works to 1800|||Medicine,,,,,,10521921,
9917644633406236,"Short method of physick: shewing the cure of fourty-five severall diseases which are the generall and most inclined to men and womens bodyes, A",,,,,London,Printed by M.S. for Thomas Jenner,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[2], 40 p. : ill.",,,Medicine|||Early works to 1800,,,,,,10526007,
9917645233406236,"Physick for families, or, The new, safe, and powerful way of physick, upon constant proof established: enabling every one, at sea or land, by the medicines herein mentioned, to cure themselves, their friends, and relations, in all distempers and diseases, without the trouble, hazzard, pain, or danger of purgers, vomiters, bleedings, issues, glisters, blisters, opium, antimony, and quicksilver, so full of perplexity in sickness",,"Physick for families|||The new, safe, and powerful way of physick, upon constant proof established","Walwyn, William, 1600-1681",,London,Printed by J.R. and are to be sold by John Starky,1681,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[13], 144 p.",,,Medicine|||Early works to 1800,,,,,,10581161,
9917645653406236,"Praxeos Mayernianæ: ex adversariis, consiliis ac epistolis ejus summâ curâ ac diligentiâ concinnatum : syntagma alterum",,,"Mayerne, Théodore Turquet de, Sir, 1573-1655",,Londini,Impensis Sam. Smith & Benj. Wolford,1696,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[7], 283, [5] p., [1] leaf of plates : port.",,,"Medicine|||Early works to 1800|||Formulae, receipts, prescriptions",,,,,,10590547,
9917645863406236,"Solutio problematis de historicis, seu inventoribus",,,"Pitcairn, Archibald, 1652-1713",,Edinburgi,Typis Joannis Reid,1688,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,14 p.,,,Medicine|||History|||Geometry|||Early works to 1800,15th-18th centuries,,,,,10594894,
9917647373406236,Two treatises: the first of blood-letting and the diseases to be cured thereby : the second of cupping and scarifying and the diseases to be cured thereby,,Blood-letting and the diseases to be cured thereby|||Cupping and scarifying and the diseases to be cured thereby,"Culpeper, Nicholas, 1616-1654","Ruland, Martin, 1569-1611|||Cole, Abdiah, ca. 1610-ca. 1670",London,Printed by Jo Streater and are to be sold by William Jacob,1672,,,,"The third edition, corrected by D.M. dr. of physick.",monographic,English,text,microfilm|||microform|||microfilm reel,"[5], 144 p.",,,Medicine|||Early works to 1800,,,,,,10684953,
9917647793406236,"exact collection of the choicest and more rare experiments and secrets in physick and chyrurgery (both cymick and Galenick): viz. of Leonard Phioravant, Knight and doctour in physick and chyrurgery, his Rational secrets and chyrurgery &c. : whereunto is annexed Paracelsus's One hundred and fourteen experiments : with certain excellent works of G.B. à ortu Aquitano ; also Isaac Holandus, his secrets concerning his vegetal and animal work : with Quercetanus his Spagyrick antidotary for gun-shot : also certain collections out of some manuscripts of Dr. Edwards and other physitians of note, An",,,"Fioravanti, Leonardo, 1517-","Penot, Bernard Georges, d. 1617?|||Hollandus, Johan Isaäc, active 15th century",London,Printed for William Shears,1659,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,703 p. in various pagings.,,,Medicine|||Early works to 1800,,,,,,10700843,
9917649873406236,"Practical chirurgery: being a methodical account of divers eminent observations, cases, and cures, very necessary and useful for surgeons, both military and naval",,,"Ryder, Hugh.",,London,Printed for John Taylor and Sam Holford,1689,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[25], 112 p.",,,Medicine|||Early works to 1800|||Surgery,,,,,,10767579,
9917651733406236,"Membrorum principalium apostasia, or, A short view of those many diseases and infirmities which proceed from a defection, or falling away, of the principal members or parts of the body from the performance of their several offices and functions: together with their cures by the matchless tinctura cælestis, a medicine ... prepared and fitted to give relief in such extreams",,"Membrorum principalium apostasia|||A short view of those many diseases and infirmities which proceed from a defection, or falling away, of the principal members or parts of the body","Barrow, J.",,London?,s.n.,1670?],1670,,,,monographic,English,text,microfilm|||microform|||microfilm reel,4 p.,,,Medicine|||Early works to 1800,,,,,,10793301,
9917652233406236,"Sudorificum regale, or, The royal sudoforick",,Sudorificum regale|||The royal sudoforick,"Barker, Richard, Sir",,London,Printed by J.D. for Sir Richard Barker,1676,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[47], 32 p.",,,Medicine|||Early works to 1800,,,,,,10805066,
9917654863406236,"Evangelium medici, seu, Medicina mystica: de suspensis naturæ legibus, sive, de miraculis",,Evangelium medici|||Medicina mystica,"Connor, Bernard, 1666?-1698",,Londini,"Sumptibus bibliopolarum Richardi Wellington, Henrici Nelme, & Samuelis Briscoe",1697,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,271 p. in various paginations.,,,Physiology|||Early works to 1800|||Medicine|||Religious aspects,,,,,,11076565,
9917655103406236,"Iatrica, seu, Praxis medendi: the practice of curing, being a medicinal history of many famous observations in the cure of diseases performed by the author : whereunto is added by way of scholia, a complete theory, or method of precepts ... together with several of the choisest observations of other famous men",,Iatrica|||Praxis medendi|||The practice of curing,"Salmon, William, 1644-1713",,London,Printed for Th. Dawks ...,1684,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[15], 762 [i.e. 777], [13] p.",,,Medicine|||Early works to 1800|||Medicinal plants,,,,,,11077078,
9917655253406236,"Choice and experimented receipts in physick and chirurgery: as also cordial and distilled waters and spirits, perfumes and other curiosities",,,"Digby, Kenelm, 1603-1665","Hartman, G. (George)",London,Printed for the author and are to be sold by H. Brome,1668,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[5], 308, [12] p.",Early works to 1800,,"Medicine|||Formulae, receipts, prescriptions|||Formulas, recipes, etc",,,,,,11080910,
9917656873406236,Tractatus de arthritide: accesserunt ejusdem consilia aliquot medicinalia,,,"Mayerne, Théodore Turquet de, Sir, 1573-1655","Bonet, Théophile, 1620-1689",Londini,Impensis Mosis Pitt ...,1676,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[4], 188, [13] p.",,,Gout|||Early works to 1800|||Medicine,,,,,,11164567,
