id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
9248038,Sojourner,"Sojourner (Cambridge, Mass.)",,,Massachusetts Institute of Technology (issuing body)|||Sojourner Feminist Institute (publisher),"[Cambridge, Massachusetts] :|||Cambridge, Massachusetts :|||Jamaica Plain, Massachusetts :","Massachusetts Institute of Technology,|||Sojourner, Incorporated|||Sojourner Feminist Institute|||Sojourner Feminist Institute",1975-,1975,2002,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,Feminism|||Women,,New England|||United States,,,,0191-8699,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6PMP&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
8936707,Sojourner,"Sojourner (Cambridge, Mass.)",,,Sojourner Feminist Institute (publisher),"Cambridge, MA]|||Cambridge, MA|||Jamaica Plain, MA","Massachusetts Institute of Technology|||Sojourner, Inc.|||Sojourner Feminist Institute|||Sojourner Feminist Institute",c1975-,1975,2002,,serial,Monthly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Feminism|||Women,,New England|||United States,,,,0191-8699,,,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=EGFGCHH
430415,Spare rib,"Spare rib (London, England)",,,,London,Spare Ribs Ltd.,,1972,9999,,serial,Monthly,English,text,print,v. ill. 30 cm.,periodical,,,,,,,,0306-7971,sn 82020308,,
8181200,Spare rib,"Spare rib (London, England)",,,,London,Spare Ribs Ltd.,1972-,1972,19uu,,serial,Monthly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||Periodicals-England-1972-1993|||periodical|||text,,Feminism|||Women|||Social conditions|||Periodicals,,Great Britain,,,Spare rib magazine (OCoLC)25691520,0306-7971,,,https://journalarchives.jisc.ac.uk/britishlibrary/sparerib
1478908,Successful women,,,,,"Pittsburgh, Pa",Holsing Communications,1994-,1994,9999,,serial,Monthly,English,text,print,v. : ill. ; 35 cm.,periodical,,Women|||Periodicals,,Pennsylvania|||Pittsburgh Region,,,,,sn 94042469,,
527891,Up from under,,"Up from under by,for, and about women",,,New York,Up from Under],,1970,9999,,serial,Quarterly,English,text,print,v. ill. 28 cm.,,,Women|||Periodicals,,,,,,0042-0670,sn 86020063|||78023557,,
8830454,Up from under,"Up from under (New York, N.Y.)",,,,"New York,","Up from Under,",1970-,1970,uuuu,,serial,Quarterly (irregular)|||Quarterly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Women,,,,,,2469-5106|||0042-0670,,,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BHGIICH
518108,Viva,Viva (New York),,,,New York,Viva International|||distributed by Curtis Circulation Co.,,1973,9999,,serial,Monthly,English,text,print,v. illus. 28 cm.,periodical,,,,,,,,0149-4473,77643402,,
531389,Woman becoming,,,,,Pittsburgh,[s.n.],,1972,9999,,serial,Irregular|||Completely irregular,English,text,print,v. ill. 22 cm.,periodical,,American literature|||Periodicals|||Women authors,20th century,,,,,,sn 85010977,,
541280,Womanspirit,,Woman spirit,,,"Wolf Creek, Or",Womanspirit,,1974,1984,,serial,Quarterly,English,text,print,10 v. : ill. ; 28 cm.,periodical,,Women|||Periodicals,,,,,,0736-6930,83640402,,
8830665,Womanspirit,,,,,S.l.],[s.n.],,uuuu,uuuu,,serial,,,text,electronic|||electronic resource|||remote,,,,,,,,,,,,,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=DBBDEEG
9368210,Women: a journal of liberation,,,,,[Baltimore],[publisher not identified] ;,,1969,1983,,serial,4 no. a year (irregular)|||Unknown,English,text,microfilm|||microform|||microfilm reel,volumes : illustrations ; 28 cm,Periodicals|||periodical|||text,,Women,,,,,,,,,
524637,Women,,,,,Baltimore,"Women: A Journal of Liberation, inc.; distributed by Eastern News, New York, etc.]",,1969,1983,,serial,"3 no. a year (irregular) <, v. 5, no. 1->|||5 no. a year <, winter 1970->|||4 no. a year (irregular) <, v. 4, no. 3->|||Three times a year",English,text,print,8 v. ill. 28 cm.,periodical,,Women|||Periodicals,,,,,,0043-7433,73013942,,
545980,Women,,,,,Baltimore,"Women: A Journal of Liberation, inc.; distributed by Eastern News, New York, etc.]",,1969,9999,,serial,Annual,English,text,microfilm,,,,Women|||History|||Periodicals|||Women's rights,,,,,,,,,
548030,Women,,,,,Baltimore,"Women: A Journal of Liberation, inc.]",,1969,9999,,serial,Unknown,English,text,microfilm,v. ill. 28 cm.,periodical,,Women|||Periodicals|||Feminism,,,,,,0043-7433,,,
538527,Women,,,,,"Baltimore,md",,,,,,serial,Completely irregular,English,text,print,,,,Underground newspaper,,Maryland,,,,,,,
4532334,Women's independent press,,WIP,,,"Champaign, Ill",Women's Independent Press,,2003,9999,,serial,Monthly,English,text,print,v. : ill. ; 32 cm.,Newspapers|||Periodicals|||periodical,,Women|||Feminism|||Women's rights,,Illinois|||Urbana (Ill.)|||Champaign (Ill.),,,,,,,
9247457,Womens liberation,,,,,New York :,[publisher not identified],,uuuu,uuuu,,serial,Irregular|||Completely irregular,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Newspapers|||newspaper|||text,,Feminism,,New York (State)|||New York,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=2YMS&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
