id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
9967789303406236,"Escravidão, mestiçagens, populações e identidades culturais",,,,,São Paulo|||Belo Horizonte]|||Vitória],Annablume|||Pósgraduação Historia UFMG|||Edições UESB,2010,,,1a. ed.,monographic,,Portuguese,text,print,"309 p. : ill. (some col.), maps ; 23 cm.",Congresses|||bibliography|||conference publication,,Ethnicity|||History|||Slavery|||Race relations|||Miscegenation|||Social conditions,,Brazil|||Minas Gerais (Brazil),,,,,,,
9967789873406236,Venceremos?: the erotics of black self-making in Cuba,,,,,Durham [N.C.],Duke University Press,2011,,,,monographic,,English,text,print,"xii, 241 p. : ill. ; 25 cm.",bibliography,,"Blacks|||Gay men, Black|||Sex role|||Identity (Psychology)",,Cuba,,,,,2011010728,,
9967803763406236,Costumes africanos no Brasil,,,,,"Salvador, BA",EDUNEB,2010,,,3a ed.,monographic,,Portuguese,text,print,327 p. ; 23 cm.,Folklore|||government publication,,Blacks|||Social life and customs|||Folklore|||Race relations,,Brazil|||Bahia (State)|||Bahia (Brazil : State),,,,,,,
9967803813406236,Escravidão nunca mais!: um tributo a Luiz Gama,,,,,"São Paulo, SP",Editora Lettera.doc,c2009,,,,monographic,,Portuguese,text,print,517 p. : ill. ; 23 cm.,bibliography,,"Slavery|||History|||Social aspects|||Race relations|||Gama, Luís 1830-1882",,Brazil,,,,,2011358062,,
9967805113406236,História da África e afro-brasileira: em busca de nossas origens,,,,,São Paulo [Brasil],Selo Negro Edições,c2010,,,,monographic,,Portuguese,text,print,"123 p. : ill., maps ; 18 cm.",bibliography,,Blacks|||History|||Slavery|||Civilization|||African influences,,Brazil|||Africa,,,,,,,
9967818013406236,Letras afroperuanas: creación e identidad,,,,,"Lima, Perú",Fondo Editorial del Congreso del Perú,2010,,,1a ed. del Fondo Editorial del Congreso del Perú.,monographic,,Spanish,text,print,"359 p., [20] p. of plates : ill., ports. ; 23 cm.",Folklore|||bibliography,"Publicación, que posee una de las más completas selecciones de poesía, narración y ensayo literario de origen africano y textos que sin pertenecer a estos géneros expresan la cultura afro. Desfilan las obras poéticas de criollos limeños como Nicomedes Santa Cruz, al lado de las obras de campesinos de Yapatera como Nilber Cienfuegos.","Peruvian literature|||Black authors|||Authors, Black|||Blacks in literature|||Blacks|||Identity (Psychology)",19th century|||20th century,Peru,,,,,2011443189,,
9967830963406236,"Comunidad, cultura y etnoeducación afrocolombiana: cantos ancestrales de jugas, bundes, romances del norte del Cauca y sur del Valle del Cauca",,,,,Cali [Colombia],"Universidad de Valle, Facultad de Humanidades",2011,,,,monographic,,Spanish,text,print,"292, [3] p. : ill. ; 23 cm.",Folklore|||Music|||bibliography,,Blacks|||Social life and customs|||Folk songs|||Folk music|||Education,,Cauca (Dept.)|||Colombia|||Valle del Cauca,,,,,,,
9967856753406236,"XVII Jornadas Lascasianas Internacionales: contacto y cooperación a través de las fronteras : Convenio 169 de la OIT, pueblos originarios y afroamericanos",,17. Jornadas lascasianas internacionales|||Decimoséptimas Jornadas lascasianas internacionales|||Contacto y cooperación a través de las fronteras,,,México,"Universidad Nacional Autónoma de México, Instituto de Investigaciones Jurídicas",2009,,,1. ed.,monographic,,Spanish,text,print,"viii, 292 p. ; 21 cm.",Congresses|||bibliography,,"Indigenous peoples|||Legal status, laws, etc|||Blacks",,Latin America,,,,,2010503843,,
9967857253406236,Literatura e afrodescendência no Brasil: antologia crítica,,,,,Belo Horizonte,Editora UFMG,2011,,,,monographic,,Portuguese,text,print,4 v. ; 23 cm.,bibliography,,Brazilian literature|||Black authors|||Blacks in literature|||Civilization|||African influences,,Brazil,,,,,,,
9967977273406236,Négritude et francophonie: paradoxes culturels et politiques,,,,,Paris,Harmattan,c2011,,,,monographic,,French,text,print,325 p. ; 24 cm.,bibliography,,"Criticism and interpretation|||Negritude (Literary movement)|||National characteristics, African, in literature|||National characteristics, Caribbean, in literature|||African literature (French)|||History and criticism|||Caribbean literature (French)|||Civilization|||Senghor, Léopold Sédar 1906-2001|||Césaire, Aimé|||Damas, Léon-Gontran 1912-1978",20th century,"Caribbean, French-speaking|||Africa, North|||Africa, French-speaking|||Caribbean Area; Caribbean Sea",,,,,,,
9967979323406236,Debates sobre ciudadanía y políticas raciales en las Américas negras,,,,,"Cali, Colombia]|||Bogotá|||Medellín, Colombia]","Universidad del Valle, Programa Editorial|||Universidad Nacional de Colombia, Vicerrectoría de Investigación|||Universidad Nacional de Colombia, Sede Bogotá, Facultad de Ciencias Humanas, Departamento de Trabajo Social, Centro de Estudios Sociales-CES, Idcarán|||Universidad Nacional de Colombia, Sede Medellín, Vicerrectoría de Sede, Facultad de Ciencias Humanas y Económicas",2010,,,1a. ed.,monographic,,Spanish,text,print,988 p. : col. ill. ; 24 cm.,bibliography,,Blacks|||Politics and government|||Social conditions|||Government policy|||Race discrimination|||Citizenship,,Latin America|||Colombia,,,,,2011445821,,
9967986973406236,Actualidad de las tradiciones espirituales y culturales africanas en el Caribe y Latinoamérica: Primer y Segundo Simposio,,,,,"San Juan, P.R|||Loíza, P.R",Centro de Estudios Avanzados de Puerto Rico y el Caribe|||Instituto de las Tradiciones Afrocaribeñas,2010,,,,monographic,,Spanish|||English,text,print,231 p. : ill. ; 21 cm.,Congresses|||bibliography|||conference publication,,Afro-Caribbean cults|||Religion|||Civilization|||African influences,,Latin America|||Africa|||Caribbean Area; Caribbean Sea|||Puerto Rico|||Caribbean Area,,,,,,,
9967987083406236,Espíritus rumberos: deidades yorubas de Cuba,,,,,"San Juan, P.R",Editorial Plaza Mayor,c2010,,,,monographic,,Spanish,text,print,"xvi, 79 p. : col. ill. ; 22 cm.",,,Santeria|||Orishas|||Legends,,Cuba,,,,,2011473807,,
9967993413406236,Triangulations: narrative strategies for navigating Latino identity,,,,,Minneapolis,University of Minnesota Press,c2011,,,,monographic,,English,text,print,246 p. ; 23 cm.,bibliography|||government publication,,"American literature|||Hispanic American authors|||History and criticism|||Narration (Rhetoric)|||History|||Identity (Psychology) in literature|||Hispanic Americans|||Ethnic identity|||National characteristics, Latin American|||Transnationalism in literature",,,,,,,2010049974,,
9968008023406236,Ethnic identification among urban Latinos: language and flexibility,,,,,El Paso [Tex.],LFB Scholarly Pub.,2011,,,,monographic,,English,text,print,"xiii, 185 p. : ill. ; 23 cm.",bibliography,,Hispanic Americans|||Ethnic identity|||Languages|||Cultural assimilation,,United States,,,,,2011021130,,
9968012893406236,"pardos: Caracas en las postrimerías de la colonia, Los",,,,,Caracas,Universidad Católica Andrés Bello,2010,,,1a. ed.,monographic,,Spanish,text,print,187 p. : ill. ; 23 cm.,bibliography,,Racially mixed people|||History|||Blacks|||Social classes|||Social conditions,,Caracas (Venezuela)|||Venezuela|||Caracas,,,,,,,
9968015903406236,Fragmentos de liberdade: as festas religiosas das irmandades dos escravos em Minas Gerais na época da Colônia,,,,,Rio de Janeiro,E-Papers,c2010,,,2. ed.,monographic,,Portuguese,text,print,168 p. ill. ; 21 cm.,bibliography,,Blacks|||Religion|||Brotherhoods|||History|||Confraternities|||Fasts and feasts|||Religious life and customs,,Brazil|||Minas Gerais (Brazil)|||Minas Gerais,,,,,,,
9968015953406236,"razão quilombola: estudos em torno da conceito quilombola de nação etnográfica, A",,,,,"Maceió, AL",EDUFAL,2011,,,,monographic,,Portuguese,text,print,299 p. ; 22 cm.,bibliography,,Slavery|||Social aspects|||Quilombos|||Ethnology|||Civilization|||African influences,,Brazil|||Quilombo dos Palmares (Brazil),,,,,,,
9968016093406236,"outra face: a presença de afro-descendentes em Caixas do Sul, 1900 a 1950, A",,,,,"Caxias do Sul, RS]",Maneco,[2010],,,1a ed.,monographic,,Portuguese,text,print,127 p. : ill. ; 21 cm.,bibliography,,Blacks|||History|||Race relations,,Brazil|||Caxias do Sul (Brazil)|||Caxias do Sul,,,,,,,
9968032173406236,"verleden onder ogen: herdenking van de slavernij, Het",,,,,Den Haag,Arena|||Prins Claus Fonds,[1999],,,,monographic,,Dutch,text,print,223 p. : ill. ; 21 cm.,bibliography,"For abstracts see: Caribbean Abstracts, no. 11, 1999-2000 (2001), p. 84.",Slave trade|||History|||Slavery|||Reconciliation|||Slavernij|||Herdenkingen,,Netherlands Antilles|||Netherlands|||Suriname,,,,,00296093,,
9968047793406236,Ecstatic encounters: Bahian Candomblé and the quest for the really real,,,,,Amsterdam,Amsterdam University Press,2011,,,,monographic,,English,text,print,300 p. : ill. ; 24 cm.,bibliography,,Candomblé (Religion)|||Blacks|||History|||Religion,,Brazil|||Bahia (State)|||Bahia (Brazil : State),,,,,,,
9968051543406236,Wimbí: del oro al agua helada : la identidad afroecuatoriana del norte de Esmeraldas bordeando la modernidad en el siglo XXI,,Identidad afroecuatoriana del norte de Esmeraldas bordeando la modernidad en el siglo XXI,,,"Quito, Ecuador","Ediciones Abya-Yala|||FLACSO, Sede Ecuador",2011,,,1era ed.,monographic,,Spanish,text,print,148 p. : 1 map ; 21 cm.,bibliography,,Blacks|||Ethnic identity|||Cultural assimilation,,Esmeraldas (Province)|||Ecuador|||Wimbí,,,,,,,
9968053723406236,Voices of the enslaved in nineteenth-century Cuba: a documentary history,Esclavitud desde la esclavitud. English,,,,Chapel Hill,University of North Carolina Press,c2011,,,,monographic,,Spanish|||English,text,print,"xviii, 220 p. ; 24 cm.",Sources|||bibliography,,Slavery|||History,,Cuba,,,,,2011005515,,
9968073363406236,"direito dos escravos: lutas jurídicas e abolicionismo na provincia de São Paulo, O",,,,,"Campinas, São Paulo, Brazil",Editora da Unicamp,c2010,,,,monographic,,Portuguese,text,print,245 p. : 1 port. ; 21 cm.,bibliography,,"Slaves|||Emancipation|||History|||Antislavery movements|||Slavery|||Law and legislation|||Blacks|||Abolitionists|||Gama, Luís 1830-1882|||Castro, Antônio Bento de Souza e 1843-1898",,Brazil|||São Paulo (State),,,,,,,
9968167443406236,"Soraya, amor no es olvido: Soraya, love is not an oblivion",,"Soraya, love is not an oblivion|||Soraya, love is not forgotten|||Urabá trilogy",,,"New York, N.Y",Third World Newsreel,[2008],,,,monographic,,Spanish|||English,moving image,videorecording]|||videorecording|||videodisc,"1 videodisc (52 min.) : sd., col. ; 4 3/4 in.",Documentary films|||Feature films|||Interviews|||Nonfiction films|||videorecording,"Soraya Palacios has to abandon her homeland after her husband's assassination by paramilitaries. As a mother of six children, she does her best to provide as much as she can for them. Like so many other Afro-Colombian women displaced from Choco, her daily struggle reflects her desire to resist forgetting her culture and history.","Forced migration|||Blacks|||Social conditions|||Refugees|||Paramilitary forces|||Population transfers|||Violence|||Politics and government|||Palacios, Soraya",1974-,Colombia|||Cacarica Region,,,,,,,
9968271623406236,"101 cuentos de nuestros abuelos africanos: seleccionados, traducidos y vueltos a contar",,Ciento un cuentos de nuestros abuelos africanos|||Cuentos de nuestros abuelos africanos,,,Lima,Editorial San Marcos,2010,,,1a. ed.,monographic,,Spanish,text,print,381 p. : ill. ; 24 cm.,Folklore,,"Tales|||Legends|||Blacks|||Folk literature, African",,Africa|||Peru,,,,,2011492929,,
9968272273406236,"razón racial: Clemente Palma y el racismo a fines del siglo XIX, La",,Clemente Palma y el racismo a fines del siglo XIX,,,Miraflores,"Universidad Científica del Sur, Fondo Editorial",2010,,,1a. ed.,monographic,,Spanish,text,print,103 p. ; 24 cm.,bibliography,"Libro que realiza un intenso análisis de los mecanismos y argumentaciones del racismo a través del discurso de Clemente Palma y en ese proceso, devela claves del problema de inusitada vigencia.","Criticism and interpretation|||Political and social views|||Racism|||History|||Philosophy, Peruvian|||Race relations|||Palma, Clemente 1872-1946",19th century,Peru,,,,,2011443165,,
9968276803406236,Escravismo no Brasil,Slavery in Brazil. Portuguese,,,,São Paulo,EDUSP|||Imprensa Oficial,"[2010], ©2010",,,,monographic,,Portuguese|||English,text,print|||unmediated|||volume,397 pages : illustrations ; 23 cm,bibliography|||text,,Slavery|||History|||Slaves|||Freedmen|||Blacks|||Civilization|||African influences,,Brazil,,,,,,,
9968276823406236,"África que incomoda: sobre a problematização do legado africano no quotidiano brasileiro, A",,,,,Belo Horizonte,Nandyala,2010,,,2. ed. ampliada.,monographic,,Portuguese,text,print,229 p. ; 18 cm.,bibliography,,Blacks|||Ethnic identity|||Relations|||Study and teaching|||Civilization|||African influences|||Foreign public opinion,,Brazil|||Africa,,,,,,,
9968283213406236,"tradiciones musicales de los negros de la costa del Perú, Las",Musical traditions of the Blacks of coastal Peru. Spanish,,,,Lima,CEMDUC|||CUF,2011,,,1. ed. en español.,monographic,,Spanish|||English,text,print,"299 p. : ill., music ; 30 cm.",bibliography,,"Blacks|||Music|||History and criticism|||Folk music|||Folk dance music|||Folk songs, Spanish",,Peru,,,,,2012561000,,
9968487843406236,Vaudou,,Vodun|||African voodoo,,,Paris|||München,"Fondation Cartier pour l'art contemporain|||Distribution outside of France, Hirmer",c2011,,,,monographic,,French|||English,text,print,"235 p. : ill. (some col.), map ; 33 cm.",Exhibitions|||bibliography,,"Art collections|||Vodou in art|||Vodou|||Sculpture, Black|||Sculpture|||Religious aspects|||Private collections|||Religious life and customs|||Art, African.|||Voodooism.|||Kerchache, Jacques|||Kerchache, Anne|||Fondation Cartier",,Benin|||France,general,,,,2011474258,,
9968488893406236,"oscuridad y las luces: capitalismo, cultura y revolución, La",,,,,Buenos Aires,Edhasa,2010,,,1a. ed.,monographic,,Spanish,text,print,587 p. ; 23 cm.,bibliography,,Slavery|||Racism|||History,"Revolution, 1791-1804",Latin America|||Caribbean Area; Caribbean Sea|||Caribbean Area|||Haiti,,,,,2010423954,,
9968489613406236,"tropas auxiliares de Carlos IV: de Saint-Domingue al mundo hispano, Las",,De Saint-Domingue al mundo hispano,,,Castelló de la Plana [Spain],Universitat Jaume I,2011,,,,monographic,,Spanish,text,print,"418 p. : ill., facsims., maps, ports. ; 25 cm.",bibliography,,"Blacks|||History|||Armed Forces|||History, Military","18th century|||19th century|||Revolution, 1791-1804",Latin America|||Spain|||Haiti,,,,,,,
9968497603406236,People of faith: slavery and African Catholics in eighteenth-century Rio de Janeiro,Devotos da cor. English,,,,"Durham, NC",Duke University Press,2011,,,,monographic,,Portuguese|||English,text,print,"xiii, 321 p. : ill. ; 24 cm.",bibliography,,Slavery|||History|||Africans|||Ethnic identity|||Religious life|||Slaves,18th century,Brazil|||Rio de Janeiro,,,,,2011015701,,
9968499543406236,População negra e educação: o perfil racial das escolas mineiras no século XIX,,Perfil das escolas mineiras no século XIX,,,Belo Horizonte,Mazza,c2009,,,,monographic,,Portuguese,text,print,247 p. : ill. ; 23 cm.,bibliography,"""O século XIX é o período que demarca uma ação do governo no sentido da estruturação de uma política com o objetivo de educar o povo da provincia de Minas Gerais. Este livro procura analisar o nivel de relação entre este processo e a população negra, que era o grupo mais expressivo dentro da estrutura demográfica de Minas. A utilização de dados provenientes de documentação censitária revela que havia uma semelhança entre o perfil da população e o das escolas de instrução elementar, ou seja, os negros predominavam nos dois segmentos. Este predomínio dos negros nas escolas mineiras, do século XIX, constitui-se como um desafio para as análises históricas, e é em torno deste desafio que se desenvolve as reflexões contidas, neste livro. Nele, encontramos um conjunto de informações e análises que procuram ampliar a compreensão sobre o comportamento da população negra. Entre estes, destaca-se a crítica em relação as interpretações que tenderam a ignorar o segmento composto pelos negros livres, ou a confundi-los com escravos, contribuindo para ofuscar o significado que a escolarização adquiriu em meio aos membros deste grupo, que, já neste periodo, utilizavam o espaço escolar como mecanismo de inserção na cultura letrada. No entanto, não é este o significado mais profundo desta presença dos negros nas escolas, pois ela representava também a demarcação de um distanciamento do mundo dos escravos e uma demonstração de um distanciamento do mundo dos escravos e uma demonstração do domínio dos códigos de conduta das pessoas livres""--Publisher's description, p. [2] of cover.",Blacks|||Education|||History|||Education and state,19th century,Brazil|||Minas Gerais,,,,,,,
9968499603406236,História e cultura afro-brasileiras,,,,,Curitiba,Expoente,c2008,,,2a. ed.,monographic,,Portuguese,text,print,"224 p. : ill. (chiefly col.), maps ; 21 cm.",,,Blacks|||History|||Civilization|||African influences,,Brazil,,,,,,,
9968500233406236,Traços étnicos: espacialdades e culturas negras e indígenas,,Espacialdades e culturas negras e indígenas,,,Fortaleza,"Museu do Ceara, Secretaria da Cultura do Esetado do Ceará",2009,,,2-a edição.,monographic,,Portuguese,text,print,119 p. ; 16 cm.,bibliography,,Blacks|||Social life and customs|||Indigenous peoples|||Ethnology,,Brazil|||Ceará (State),,,,,,,
9968500263406236,Mocambos de Palmares: histórias e fontes (séc. XVI-XIX),,,,,"Rio de Janeiro, RJ",7Letras,c2010,,,,monographic,,Portuguese,text,print,"472 p. : ill., map ; 23 cm.",Sources|||bibliography,,Slavery|||History|||Blacks,,"Brazil|||Palmares (Pernambuco)|||Palmares (Pernambuco, Brazil)",,,,,2011355584,,
9968500893406236,"Cativos da ""Rainha da Borborema"": uma história social da escravidão em Campina Grande-século XIX",,,,,Recife,Editoria Universitária UFPE,2009,,,,monographic,,Portuguese,text,print,476 p. ; 22 cm.,bibliography,,Slavery|||History|||Slaves|||Social life and customs,19th century,"Brazil|||Campina Grande (Paraíba, Brazil)|||Campina Grande (Paraíba)",,,,,,,
9968500923406236,História regional da infâmia: o destino dos negros farrapos e outras iniquidades brasileiras (ou como se produzem os imaginários),,,,,"Porto Alegre, RS, Brasil",L & PM,c2010,,,2a. ed.,monographic,,Portuguese,text,print,343 p. ; 21 cm.,bibliography,,Revolutions|||History|||Blacks,"19th century|||Revolution of the Farrapos, 1835-1845|||Empire, 1822-1889",Brazil|||Rio Grande do Sul (State)|||Rio Grande do Sul (Brazil : State),,,,,2011356973,,
9968512353406236,Testamentos: o escravo deixado como herança,,Escravo deixado como herança,,,Porto Alegre,"Arquivo Público, Estado do Rio Grande do Sul",2010,,,,monographic,,Portuguese,text,print,341 p. ; 30 cm.,Sources|||government publication,,Slave trade|||History|||Wills|||Slavery|||Inheritance and succession,,Brazil|||Rio Grande do Sul (State),,,,,,,
9968512433406236,Processos-crime: o escravo como vítima ou réu,,Escravo como vítima ou réu,,,Porto Alegre,"Arquivo Público, Estado do Rio Grande do Sul",2010,,,,monographic,,Portuguese,text,print,533 p. ; 30 cm.,Sources|||bibliography|||government publication,,"Slaves|||Legal status, laws, etc|||History|||Criminal justice, Administration of|||Blacks",,Brazil|||Rio Grande do Sul (State),,,,,,,
9968530803406236,"despertar de las comunidades afrocolombianas: relatos de cinco líderes, Dorina Hernández, Libia Grueso, Carlos Rosero, Marino Córdoba, Zulia Mena, El",,,,,"Houston, TX|||San Juan, PR",LACASA|||Centro de Investigaciones Sociales,2012,,,,monographic,,Spanish,text,print,"ix, 307 p. : maps, ports. ; 23 cm.",bibliography,,Blacks|||Social conditions|||Race identity|||Community activists|||Social movements,,Colombia,,,,,,,
9968534673406236,"year of the lash: free people of color in Cuba and the nineteenth-century Atlantic world, The",,,,,Athens,University of Georgia Press,c2011,,,,monographic,,English,text,print,"xiii, 251 p. : ill., maps ; 24 cm.",bibliography|||government publication,,Blacks|||History|||Social conflict|||Influence|||Race relations,"19th century|||Negro Conspiracy, 1844",Cuba|||Atlantic Ocean|||Atlantic Ocean Region,,,,,2011010448,,
9968616983406236,"santero cubano: religiones afrocubanas y fe cristi[a]na, El",,Religiones afrocubanas y fe cristi[a]na,,,"Miami, FL",Ediciones Universal,2000,,,2. ed.,monographic,,Spanish,text,print,60 p. : ill. ; 23 cm.,bibliography,,Santeria|||Christentum|||Religious life and customs,,Cuba,,,,,2002328175,,
9968617003406236,"peso de la sangre: limpios, mestizos y nobles en el mundo hispánico, El",,,,,"México, D.F",El Colegio de México,2011,,,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,320 pages ; 23 cm,Congresses|||bibliography|||conference publication|||text,,Nobility|||Racially mixed people,,Latin America|||Spain,,,,,,,
9968617703406236,"política da escravidão no Império do Brasil, 1826-1865, A",,,,,Rio de Janeiro,Civilização Brasileira,2011,,,,monographic,,Portuguese,text,print,"373 p., [12] leaves of plates : ill. (some col.), col. map ; 23 cm.",bibliography,,Slavery|||History|||Politics and government,"19th century|||Empire, 1822-1889",Brazil,,,,,2011358064,,
9968618843406236,Na palma da minha mão: temas afro-brasileiros e questões contemporâneas,,,,,Salvador,Editora da Universidade Federal da Bahia,2011,,,,monographic,,Portuguese,text,print,166 p. : ill. ; 24 cm.,bibliography,,Afro-Brazilian cults|||Religion and sociology,,Brazil|||Salvador,,,,,,,
9968621173406236,"Sociedad y esclavitud en la ciudad de Corrientes, 1760-1801: partidas de bautismo de negros, mulatos y pardos de su catedral",,,,,"Corrientes, Argentina]",Moglia Ediciones,[2010],,,,monographic,,Spanish,text,print|||unmediated|||volume,223 pages ; 21 cm,bibliography|||text,,Slavery|||History|||Evangelistic work|||Baptism,,Latin America|||Argentina|||Corrientes,,,,,,,
9968627033406236,Identidades culturales y reclamos de minorías,,,,,Santiago de Chile,Editorial Universitaria,2010,,,1. ed.,monographic,,Spanish,text,print,90 p. ; 23 cm.,bibliography,,"Group identity|||Minorities|||Ethnicity|||Cultural pluralism|||National characteristics, Latin American|||Political culture|||Globalization|||Social aspects",,Latin America,,,,,,,
9968630433406236,"Forging people: race, ethnicity, and nationality in Hispanic American and Latino/a thought",,,,,"Notre Dame, Ind",University of Notre Dame Press,c2011,,,,monographic,,English,text,print,"xix, 349 p. ; 23 cm.",bibliography,"""Forging People explores the way in which Hispanic American thinkers in Latin America and Latino/a philosophers in the United States have posed and thought about questions of race, ethnicity, and nationality, and how they have interpreted the most significant racial and ethnic labels used in Hispanic America in connection with issues of rights, nationalism, power, and identity. Following the first introductory chapter, each of the essays addresses one or more influential thinkers, ranging from Bartolome de Las Casas on race and the rights of Amerindians; to Simon Bolívar's struggle with questions of how to forge a nation from disparate populations; to modern and contemporary thinkers on issues of race, unity, assimilation, and diversity. Each essay carefully and clearly presents the views of key authors in their historical and philosophical context and provides brief biographical sketches and reading lists, as aids to students and other readers.""Latin American philosophy has a long history of engagement with issues of race, ethnicity, and nationality. To date, however, there has been no volume that focused on the contributions of the major figures in the Latin American tradition, to illustrate their connections, and to illuminate the context in which much of their work occurred. This volume fills that gap and takes an important step in remedying this shortcoming in the existing philosophical literature, and also in the literature of related fields such as Latin American studies, ethnic studies, and the cross-disciplinary work of race, ethnicity, and nationality."" --Manuel Vargas, University of San Francisco ""--",Ethnicity|||Philosophy|||History|||Nationalism|||Citizenship|||SOCIAL SCIENCE / Ethnic Studies / General|||HISTORY / Latin America / General|||PHILOSOPHY / Ethics & Moral Philosophy|||Race relations,,Latin America,,,,,2011025678,,
9968644063406236,Deidades cubanas de origen africano,,,,"Rivero Glean, Manuel, 1946- (author)","La Habana Vieja, Ciudad de La Habana, Cuba",Casa Editora Abril,©2011,,,,monographic,,Spanish,text,print|||unmediated|||volume,204 pages : illustrations ; 21 cm.,Dictionaries|||bibliography|||globe|||text,,"Gods, Afro-Caribbean|||Blacks|||Religion|||Mythology, African|||Legends",,Cuba,,,,,,,
9968644123406236,"mundo de los Orishas, El",,,,,La Habana,Editorial José Martí́,c2005,,,,monographic,,Spanish,text,print,258 p. : ill. ; 21 cm.,Folklore,,Blacks|||Folklore|||Orishas,,Cuba,,,,,,,
9968644183406236,Relación barrio-juego abakuá en la ciudad de la Habana,,,,,La Habana,Fundación Fernando Ortiz,c2010,,,,monographic,,Spanish,text,print,185 p. : ill. ; 18 cm.,bibliography,,"Blacks|||Societies, etc|||Rites and ceremonies|||Sociedad Abakuá (Cuba)",,Havana|||Cuba,,,,,,,
99922373406236,"africanos no Brasil, Os",,,,,São Paulo|||Brasília,Companhia Editora Nacional|||Editora Universidade de Brasília,1982,,,6. ed.,monographic,,Portuguese,text,print,"xiii, 283 p., [4] leaves of plates : ill. ; 22 cm.",bibliography,,Blacks|||Folklore,,Brazil,,,,,,,
99934103406236,Cultura negra e ideologia do recalque,,,,,Rio de Janeiro,Achiamé,1983,,,,monographic,,Portuguese,text,print,92 p. : ill. ; 21 cm.,bibliography,,Blacks|||Race discrimination|||Civilization,,Brazil,,,,,,,
99936063406236,"practica musical de la poblacion negra en Peru ; La danza de Negritos de El Carmen, La",,La danza de Negritos de El Carmen,,,"Habana, Cuba",Casa de las Americas,c1982,,,,monographic,,Spanish,text,print,"177 p. : ill., maps, music ; 23 cm.",bibliography,,Music|||Blacks|||Songs and music|||Folk dancing|||Folk dance music,,Peru|||El Carmen,,,,,,,
999221813406236,"sincretismo iberoamericano: un estudio comparativo sobre los quechuas (Cusco), los mayas (Chiapas) y los africanos (Bahía), El",,,,,"S.l.⁾|||Lima, Peru","Consejo Nacional de Ciencia y Tecnología|||Pontificia Universidad Católica del Perú, Fondo Editorial","1988, c1985",1988,1985,2a ed.,monographic,,Spanish,text,print,235 p. ; 21 cm.,bibliography,,Syncretism (Religion)|||Mayas|||Religion and mythology|||Quechua Indians|||Blacks|||Religion,,Chiapas (Mexico)|||Cuzco (Peru : Province)|||Bahia (Brazil : State)|||Brazil|||Bahia (State),,,,,,,
999260543406236,Abolition of slavery and the aftermath of emancipation in Brazil,,,,,Durham,Duke University Press,1988,,,,monographic,,English,text,print,"vi, 173 p. ; 23 cm.",bibliography,,Slaves|||Emancipation,,Brazil,,,,,88021921,,
999268173406236,"Campos da violência: escravos e senhores na Capitania do Rio de Janeiro, 1750-1808",,,,,"Rio de Janeiro, RJ",Paz e Terra,c1988,,,,monographic,,Portuguese,text,print,389 p. ; 21 cm.,bibliography,,Slavery|||History,18th century|||19th century,Brazil|||Rio de Janeiro (State),,,,,89165769,,
999305873406236,"binarización de los ritmos ternarios africanos en América Latina, La",,,,,"Ciudad de La Habana, Cuba",Casa de las Américas,1987⁾,,,,monographic,,Spanish,text,print,"139 p., 2⁾ p. of plates : ill., music ; 24 cm.",bibliography,,Blacks|||Music|||History and criticism|||Folk music|||Musical meter and rhythm,,Latin America,,,,,90108496 /MN,,
999308213406236,Para uma história do negro no Brasil,,,,,Rio de Janeiro,Biblioteca Nacional,1988,,,,monographic,,Portuguese,text,print,64 p. : ill. ; 20 cm.,bibliography|||government publication,,Exhibitions|||Slavery|||History|||Bibliography|||Slaves|||Blacks|||Biblioteca Nacional (Brazil),,Brazil,,,,,90222425,,
999313523406236,"Onda negra, medo branco: o negro no imaginário das elites-- século XIX",,,,,"Rio de Janeiro, RJ",Paz e Terra,c1987,,,,monographic,,Portuguese,text,print,267 p. ; 21 cm.,bibliography,,Blacks|||History|||Immigrants|||Race relations|||Social conditions,19th century,Brazil,,,,,88156865,,
999313553406236,"feitor ausente: estudo sobre a escravidão urbana no Rio de Janeiro, O",,,,,Petrópolis,Vozes,1988,,,,monographic,,Portuguese,text,print,"223 p., 15⁾ p. of plates : ill., facsims. ; 21 cm.",bibliography,,Slavery|||History,19th century,Brazil|||Rio de Janeiro,,,,,89125089,,
999342153406236,"Mujeres: esclavitud, emociones y libertad : Lima 1800-1854",,,,,Lima,"IEP, Instituto de Estudios Peruanos",1988⁾,,,,monographic,,Spanish,text,print,37 p. ; 21 cm.,bibliography,,Women slaves|||History|||Slavery,,Peru|||Lima,,,,,,,
999344673406236,"Castro, the Blacks, and Africa",,,,,Los Angeles,"Center for Afro-American Studies, University of California",c1988,,,,monographic,,English,text,print,"xvii, 472 p. : ill. ; 24 cm.",bibliography|||government publication,,"Political and social views|||Politics and government|||Race relations|||Relations|||Castro, Fidel 1926-2016",1959-1990,Africa|||Cuba,,,,,88037460,,
