,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
57,9986026973406236,誘拐工場,Taken. Japanese|||Taken,,"George, Kathleen, 1943-","Takahashi, Kumiko, 1960-|||高橋恭美子, 1960-",Tōkyō|||東京 :,"Shinchōsha|||新潮社,",2003,,,,,monographic,jpn|||eng,text,print|||unmediated|||volume,606 pages ; 16 cm.,Fiction|||text,,Infants|||Crimes against|||Women detectives|||Kidnapping,,Pittsburgh (Pa.),,4102011110|||9784102011119,,ocm54633742,
58,9991743573406236,"Between the Covers: collection of 9 photograph and memorabilia albums of American Circus Life and Performance, 3,000 photographs",,,,,,,,,,,,monographic,eng,text,print,,,,,,,,,,,
59,9994777773406236,"complete angler, or, The contemplative man's recreation: being a discourse of rivers fish-ponds fish and fishing, The",Compleat angler,Contemplative man's recreation,"Walton, Izaak, 1593-1683|||Cotton, Charles, 1630-1687|||Nicolas, Nicholas Harris, Sir, 1799-1848","Whittingham, Charles, 1795-1876 (printer)|||Stothard, Thomas, 1755-1834 (illustrator)|||Inskipp, James, 1790-1868 (illustrator)|||Horne, Bernard S., 1905-1970 (former owner)",London,"William Pickering|||Pickering, William, 1796-1854",1836,,,,,monographic,eng,text,print|||unmediated|||volume,"2 volumes, [14] leaves of plates : illustrations, portraits ; 28 cm",Engravings-England-17th century|||Engravings-England-18th century|||Engravings-England-19th century|||Extra-illustrated copies (Provenance)-England-19th century|||text,,Fishing,,England London,,,12019644,on1029964518|||1029964518,
60,998638143406236,"operas of Richard Strauss in Britain, 1910-1963, The",,,"Jefferson, Alan.",,London,Published for the Society for Theatre Research by] Putnam,[1963],1963,,,,monographic,eng,text,print,"xv, 186 p. 26 cm.",bibliography|||biography,,"Opera|||Strauss, Richard 1864-1949|||Operas",,Great Britain,,,64004865 /MN,00645953,
61,998639533406236,"King's Theatre, 1704-1867: London's first Italian opera house, The",,,"Nalbach, Daniel.",,London,Society for Theatre Research,1972,,,,,monographic,eng,text,print,"xii, 164 p. illus. 22 cm.",bibliography,,Opera|||London. King's Theatre.,,England|||London|||Italy|||e-uk-en,,0854300031,73176807 /MN/r85,00736168,
62,998643223406236,Victor Herbert: the biography of America's greatest composer of romantic music,,,"Kaye, Joseph.",,New York,G. H. Watt,1931,,,,,monographic,eng,text,print,271 p. illus. 22 cm.,,,"Herbert, Victor 1859-1924",,,,,32004917,00871263,
63,998646753406236,Gilbert and Sullivan,,,"Jacobs, Arthur, 1922-1996",,London,M. Parrish,[1951],1951,,,,monographic,eng,text,print,64 p. illus. 23 cm.,,,"Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",,,,,52004471,01118860,
64,998664723406236,"Italian opera and contemporary ballet in London, 1789-1820: a record of performances and players, with reports from the journals of the time, The",,,"Smith, William C. (William Charles), 1881-1972",,London,Society for Theatre Research,[1955],1955,,,,monographic,eng,text,print,"xviii, 191 p. facsims. 22 cm.",bibliography,,Opera|||Ballet|||History|||Operas|||Bibliography|||Ballets|||London. King's Theatre.,18th century|||19th century,England|||London|||Italy|||e-it---|||e-uk-en,,,55003810 //r864,05030354,
65,998664763406236,"world of Gilbert and Sullivan, The",,,"Darlington, W. A. (William Aubrey), 1890-1979",,London|||New York,P. Nevill,1951,,,,,monographic,eng,text,print,"167 p., [11] leaves of plates : ill. ; 22 cm.",biography,,"Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",,,,,,05032830,
66,998667843406236,Robert Stolz: Melodie eines Lebens : ein Komponist erobert die Welt,,,"Brümmel, Wolf-Dietrich.","Booth, Friedrich van.",Hamburg,Marion von Schröder Verlag,[1967],1967,,,1. Aufl.,monographic,ger,text,print,"199 p., 128 pages of plates : ill., facsims. ; 24 cm.",bibliography|||biography,,"Iconography|||Stolz, Robert 1880-1975",,,,,67028355 /MN,08578043,
67,998750063406236,My time is your time: the story of Rudy Vallee,,,"Vallée, Rudy, 1901-1986","McKean, Gil.|||Rouben Mamoulian Collection (Library of Congress)",New York,I. Obolensky,[1962],1962,,,,monographic,eng,text,print|||unmediated|||volume,244 pages illustrations 25 cm,Biographies|||Biography|||biografi|||text,,"Musicians|||Musiker|||Självbiografier|||Vallée, Rudy 1901-1986",,Förenta staterna|||n-us---,,,62018783,ocm00488031|||488031,
68,998754753406236,"British broadside ballad and its music, The",,,"Simpson, Claude M. (Claude Mitchell), 1910-1976",,"New Brunswick, N.J",Rutgers University Press,[1966],1966,,,,monographic,eng,text,print,"xxxiii, 922 p. 26 cm.",bibliography,,"Ballads, English|||History and criticism|||Folk songs, English",,,,,63016308 /MN,00685217,
69,998913183406236,Decorative theatre lighting: a pictorial survey,,,"Ducibella, Joseph R.","Corsini, B. Andrew.|||Theatre Historical Society (U.S.)",United States],Theatre Historical Society,1988,,,,,monographic,eng,text,print,40 p. : ill. ; 22 x 28 cm.,,,"Theaters|||Lighting|||Electric lighting|||Lighting, Architectural and decorative",,United States|||n-us---,,,,19098509,
70,998997813406236,"world of Hirschfeld, The",,,"Hirschfeld, Al.",,New York,H. N. Abrams,[1970?],1970,,,,monographic,eng,text,print,233 p. illus. (part col.) 28 x 30 cm.,,,,,,,0810901773,70082875 //r84,00116433,
71,999005973406236,"American theatre as seen by Hirschfeld, The",,,"Hirschfeld, Al.",,New York,G. Braziller,1961,,,,,monographic,eng,text,print,1 v. (unpaged) (chiefly illus.) 25 x 30 cm.,,,Theater|||Caricatures and cartoons,,United States,,,61015495 /L,01059477,
72,999065073406236,Gilbert & Sullivan opera: a new assessment,,,"Williamson, Audrey, 1913-1986",,New York,Macmillan,1953,,,,,monographic,eng,text,print,292 p. illus. 23 cm.,"Stories, plots, etc",,"Operas|||Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",,,,,53003502 /L,01348707,
73,999648213406236,"Season in, season out, 1965-1966",,,"Gaver, Jack.",,"New York, N.Y",Hawthorn,1966,,,,1st ed.,monographic,eng,text,print,"xiii, 221 p. ; 24 cm.",,,Theater,,New York (State)|||New York|||n-us-ny,,,66015351,00466247,
74,999648273406236,Mister Abbott,,,"Abbott, George, 1887-1995",,New York,Random House,[1963],1963,,,,monographic,eng,text,print,279 p. 22 cm.,biography,,Actors|||Biography,,,,,63016153,00330940,
75,999648513406236,Bright particular star: the life & times of Charlotte Cushman,,,"Leach, Joseph.",,New Haven,Yale University Press,1970,,,,,monographic,eng,text,print,"xvi, 453 p. illus., facsim., ports. 24 cm.",bibliography|||biography,,"Cushman, Charlotte 1816-1876",,,,300012055,76099829,00088927,
76,999653363406236,"Groucho letters: letters from and to Groucho Marx, The",,,"Marx, Groucho, 1890-1977",,New York],Signet Books,"[1968, c1967]",1968/1967,,,,monographic,eng,text,print,238 p. 18 cm.,biography,,,,,,,67012921,05296126,
77,999664933406236,Chips off the old Benchley,,,"Benchley, Robert, 1889-1945","Williams, Gluyas, 1888- (illus)","New York, N.Y",Harper,1949,,,,,monographic,eng,text,print,"xii, 273 p. : ill. ; 21 cm.",,,,,,,,49010872 //r83,00279599,
78,999677853406236,"worlds of Robert E. Sherwood: mirror to his times, 1896- 1939, The",,,"Brown, John Mason, 1900-1969",,"New York, N.Y",Harper & Row,1965,,,,[1st ed.],monographic,eng,text,print,"xviii, 409 p. : ill., ports. ; 22 cm.",bibliography|||biography,,"Biography|||Dramatists, American|||Sherwood, Robert E. (Robert Emmet) 1896-1955",20th century,,,,65020424 //r852,00233343,
79,999691763406236,Private Shaw and public Shaw: a dual portrait of Lawrence of Arabia and G. B. S,,,"Weintraub, Stanley, 1929-2019",,New York,Braziller,1963,,,,,monographic,eng,text,print,302 p. : ill. ; 22 cm.,bibliography|||biography,,"Lawrence, T. E. (Thomas Edward) 1888-1935|||Shaw, Bernard 1856-1950",,,,,62019925 /L,00394619,
80,999768133406236,Famous American plays of the 1930s,,,,"Clurman, Harold, 1901-1980 (ed)",New York,Dell Pub. Co.,1959,,,,,monographic,eng,text,print,480 p. ; 17 cm.,,,American drama,20th century,,,,60000412,00522739,
81,999775483406236,Memo from David O. Selznick,,,"Selznick, David O., 1902-1965",,New York,Viking Press,[c1972],1972,,,,monographic,eng,text,print,"xxiv, 549 p. illus. 22 cm.",biography,,,,,,,72196904,00392247,
82,999912163406236,"world of musical comedy: the story of the American musical stage as told through the careers of its foremost composers and lyricists, The",,,"Green, Stanley.",,New York,Ziff-Davis Pub. Co.,c1960,1960,,,,monographic,eng,text,print,"xvi, 391 p. : ill. ; 26 cm.",biography,,Musicals|||History and criticism|||Composers,,United States|||n-us---,,,60010522 //r83,00911304,
83,999919563406236,If memory serves: memoirs of Sacha Guitry,Si jái bonne mémoire. English. 1935,,"Guitry, Sacha, 1885-1957","Galantière, Lewis, 1893-|||Guitry, Sacha, 1885-1957","Garden City, N.Y","Doubleday, Doran & Co.",1935,,,,,monographic,eng|||fre,text,print,"viii p., 2 l., 312 p. : ill., ports. ; 24 cm.",Correspondence|||biography,,Actors,,,,,35024923,01381956,
84,999944433406236,"modern theatre: five plays, The",,,,"Bentley, Eric, 1916-2020 (ed)","Garden City, NY",Doubleday,1955-,1955/9999,,,,monographic,eng|||und,text,print,v. ; 18 cm.,Collections,,Drama|||English drama,,,,,55007979 //r61,00339230,
85,9910537223406236,After the fall: a play,,,"Miller, Arthur, 1915-2005",,New York,Viking Press,1964⁾,1964,,,Rev. final stage version⁾,monographic,eng,text,print,114 p. ports. 22 cm.,,,,,,,,66001903,01934840,
86,9910703833406236,"MGM years, The",,,"Thomas, Lawrence B.",,New York,Columbia House; distributed by Arlington House,[1972],1972,,,,monographic,eng,text,print,138 p. illus. 31 cm.,bibliography,,Musical films|||History and criticism,,California|||Los Angeles,,,72195889 //r882,00508927,
87,9910989273406236,Occupation: angel,,,"Cullman, Marguerite.",,New York,Norton,1963,,,,[1st ed.],monographic,eng,text,print,256 p. ; 22 cm.,,,Theater|||Production and direction,,New York (State)|||New York,,,62010096,00225785,
88,9911040913406236,... Plays,,,"Anouilh, Jean, 1910-1987",,New York,Hill and Wang,[1958-67],1958/1967,,,,monographic,eng,text,print,3 v. 19 cm.,,,,,,,,58006064 //r68,00341757,
89,9911094623406236,"Famous plays of crime and detection, from Sherlock Holmes to Angel Street",,,,"Cartmell, Van H. (Van Henry), 1896-1966 (comp)|||Cerf, Bennett, 1898-1971 (joint comp)",Philadelphia,The Blakiston company,1946,,,,,monographic,eng,text,print,"xv, 910 p. 22 cm.",,,Detective and mystery plays,,,,0836982207,46006655 //r,01280533,
90,9911101393406236,"One-act plays for stage and study, fourth series: twenty two contemporary plays, never before published in book form",,,,,New York City|||London,"S. French|||S. French, Ltd.",1928,,,,,monographic,eng,text,print,"xii, 370 p. 21 cm.",,,American drama|||English drama,,,,,28027611,00906208,
91,9911149103406236,"king's henchman: a play in three acts, The",,,"Millay, Edna St. Vincent, 1892-1950",,New York|||London,Harper & Brothers,1927,,,,,monographic,eng,text,print,"4 p. ., 3-131, [1] p. front. 26 cm.",,,Aethelwold d. 962,,,,,27005029,01405344,
92,9911262233406236,"Good night, sweet prince",,Life and times of John Barrymore,"Fowler, Gene, 1890-1960",,New York,The Viking press,1944,,,,,monographic,eng,text,print,"xvi, 477 p. : ill. ; 22 cm.",biography,,"Actors|||Biography|||Barrymore, John 1882-1942",,United States|||n-us---,,,44004430 //r892,00331086,
93,9911268043406236,Covent Garden,,,,,London|||New York,M. Parrish|||Chanticleer Press,[1948],1948,,,,monographic,eng,text,print,70 p. : ill. (some col.) ; 23 cm.,,,"Royal Opera House (London, England)",,e-uk---,,,49007280,01317858,
94,9911412243406236,Portrait of G.B.S,,,"Topolski, Feliks, 1907-1989",,New York,Oxford University Press,1947,,,,,monographic,eng,text,print,12 p. : 33 ports. (1 col.) ; 25 cm.,,,"Portraits|||Shaw, Bernard 1856-1950",,,,,a 50009024,02571840,
95,9911412293406236,Three English comedies,,,,"De Mille, Alban Bertram, 1873-|||Goldsmith, Oliver, 1730?-1774|||Sheridan, Richard Brinsley, 1751-1816",Boston,Allyn and Bacon,c1924,1924,,,,monographic,eng,text,print,"vii, 479 p., [18] leaves of plates : ill. ; 17 cm.",,,English drama,18th century,,,,24029876,00347180,
96,9911414803406236,Mud show: a circus season,,,"Powledge, Fred.",,New York,Harcourt Brace Jovanovich,c1975,1975,,,1st ed.,monographic,eng,text,print,374 p. : ill. ; 24 cm.,,,Circus|||Hoxie Brothers Circus.,,United States|||n-us---,,015163212X,75012691,01324581,
97,9911419633406236,Portrait of Barrie,,,"Asquith, Cynthia, Lady, 1887-1960",,New York,Dutton,1955,,,,1st ed.,monographic,eng,text,print,"230 p., [7] †. of plates : ill. ; 22 cm.",biography,,"Barrie, J. M. (James Matthew) 1860-1937",,,,,55009648 /L,01280031,
98,9911427703406236,"art of rehearsal, The",,,"Shaw, Bernard, 1856-1950","Shaw, Bernard, 1856-1950",New York,S. French,1928,,,,,monographic,eng,text,print,14 p. ; 16 cm.,,,Theater|||Production and direction,,,,,28016931,00316520,
99,9911431863406236,"New theatre, The",,,,,"Glen Gardner, N.J",Libertarian Press,[1950?],1950,,,,monographic,eng,text,print,[11] p. : col. ill. ; 29 cm.,,,"Theater architecture|||Architecture|||History|||Wright, Frank Lloyd 1867-1959",20th century,Connecticut|||Hartford|||n-us-ct,,,,32873465,
100,9911602083406236,Long Wharf Theatre cooks,,,,"Hockensmith, Dwight.|||Long Wharf Theatre Associates","New Haven, Conn",Long Wharf Theatre Associates,c1976,1976,,,,monographic,eng,text,print,219 p. : ill. ; 28 cm.,,,"Cooking|||Cooking, American|||Long Wharf Theatre (New Haven, Conn.)",,n-us-ct,,,,24409392,
101,9911664323406236,"persecution and assassination of Jean-Paul Marat, The",Verfolgung und Ermordung Jean Paul Marats. English,A play by Peter Weiss,"Weiss, Peter, 1916-1982",,New York,Atheneum,"1981, c1965",1981/1965,,,College ed.,monographic,eng|||ger,text,print,"x, 117 p. : music ; 21 cm.",,,"Drama|||Marat, Jean Paul 1743-1793",,,,0689102887,65015915,11177862,
102,9911712463406236,Membership directory,Membership directory (1956)|||Puppetry journal,,,Puppeteers of America,"Ashville, Ohio",Puppeteers of America,,19uu/19uu,,,,serial,eng,text,print,v. ; 23 cm.,directory,,Directories|||Puppeteers|||Puppeteers of America,,United States|||n-us---,,,sn 94042088,30105629,
103,9911763613406236,"theatre: three thousand years of drama, acting and stagecraft, The",,,"Cheney, Sheldon, 1886-1980",,New York,Tudor Pub. Co.,1935,,,,,monographic,eng,text,print,"ix, 558 p. : ill., ports. ; 24 cm.",bibliography,,Theater|||History|||Drama|||History and criticism,,,,,a 36000282,01353293,
104,9911798933406236,Bring on the empty horses,,,"Niven, David, 1910-1983",,New York],Dell,1976 [c1975],1975,,,,monographic,eng,text,print,"352 p. : ill., ports. ; 18 cm.",biography,,"Motion picture actors and actresses|||Biography|||Motion picture industry|||Niven, David 1910-1983",,United States|||California|||Los Angeles,,,,02589878,
105,9911912713406236,Sinatra: twentieth-century romantic,,,"Shaw, Arnold.",,New York,Pocket Books,"1969, c1968",1969/1968,,,Pocket book ed.,monographic,eng,text,print,370 p. : ill. ; 18 cm.,biography,,"Sinatra, Frank 1915-1998",,,,0671771116 :,69010234,08539074,
106,9911993553406236,Complete catalogue of plays,,,,"Dramatists Play Service (New York, N.Y.)",New York,,,1957/9999,,,,serial,eng,text,print,v. 23 cm.,bibliography,,Drama|||Bibliography|||Catalogs|||Theater,,,,,63000289,03612003,
107,9912015013406236,Baker's plays,,,,Walter H. Baker Company,Boston,Walter H. Baker,,19uu/19uu,,,,serial,eng,text,print,v. ; 19-27 cm.,series,,Drama|||Bibliography|||Catalogs,,,,,sn 88012703,06848317,
108,9912258233406236,Report,,,,Arts Council of Great Britain,London,Arts Council of Great Britain.,,1946/1966,,,,serial,eng,text,print,"21 v. ill., ports. 22 cm.",Periodicals,,"Art|||World War, 1939-1945|||Music and the war|||Theater and the war|||Art and the war",,Great Britain,,,66004699,06409486,
109,9912787713406236,"art of acting in antiquity: iconographical studies in Classical, Hellenistic and Byzantine theatre, The",,,"Neiiendam, Klaus.",,Copenhagen,Museum Tusculanum,1992,,,,,monographic,eng,text,print,150 p. : ill. ; 23 cm.,bibliography,,Theater|||History|||Theater in art,,Greece|||Rome|||Byzantine Empire|||e------|||ff-----|||aw-----,,8772892196,,29175676,
110,9912904053406236,"James Dean, photographs","James Dean, Photographien. English",,,"Kremmel, Paul, 1942-|||Arens, Axel, 1939-1986",New York,W.W. Norton,c1992,1992,,,,monographic,eng|||ger,text,print,135 p. : chiefly ports. ; 19 cm.,bibliography,,"Portraits|||Motion picture actors and actresses|||Dean, James 1931-1955",,United States|||n-us---,,0393308979,,28162003,
111,9913176143406236,Theatre,"Theatre (New York, N.Y. : 1953)",,,"Chapman, John, 1900-1972",New York,Random House,1953-[1956],1953/1956,,,,serial,eng,text,print,4 v. : ill. ; 22 cm.,Periodicals,,"Theater|||Drama|||Plots (Drama, novel, etc.)|||Bibliography",20th century,United States|||n-us---,,,53006917 //r,01624010,
112,9913258073406236,"Yesterday's tomorrows: the golden age of the science fiction movie poster, 1950-1964",,,"Wright, Bruce Lanier.",,"Dallas, Tex",Taylor Pub. Co.,c1993,1993,,,,monographic,eng,text,print,"viii, 184 p. : ill. (some col.) ; 28 cm.",,,Film posters|||Science fiction films|||History and criticism,,,,0878338187 ‡q (hc) :|||0878338241 ‡q (sc) :,92034613,26851252,
113,9913265383406236,"Straw hat: guide to summer theatres, musical tents, Shakespeare festivals",,,,"Dachs, David, 1922- (ed)",New York,"Frank Productions, Inc.",1957-,1957/9999,,,,serial,eng,text,print,"v. : ill., maps ; 21 cm.",directory,,Summer theater|||Directories,,,,,,02450869,
114,9913398853406236,Broadway theatre posters,,,"Nelson-Cave, Wendy.",,"New York, N.Y",Smithmark,c1993,1993,,,,monographic,eng,text,print,112 p. : ill. (chiefly col.) ; 37 cm.,,,"Theatrical posters, American|||Theater|||History|||Pictorial works",,New York (State)|||New York|||n-us-ny,,083178752X,,29250513,
115,9913445623406236,"Who's Tommy: the musical, The",,,,"Townshend, Pete.",New York,Pantheon Books,c1993,1993,,,1st ed.,monographic,eng,text,print,173 p. : ill. (some col.) ; 31 cm.,Librettos,,"Musicals|||Production and direction|||Townshend, Pete|||Who's Tommy",,,,0679430660,93021923 /MN,28374512,
116,9913765693406236,Baroque and romantic stage design,,,"Scholz, János.",,New York,Dutton,1962,,,,,monographic,eng,text,print,1 v. (chiefly ill.),bibliography,,Scene painting,,,,,,00518700,
117,9913964943406236,Tecnica delle costruzioni di cinema e teatri: progetti e costruzioni dellʹautore coi particolari delle strutture in cemento armato e gli schemi degli impainti principali,,Cinema e teatri,"Cavallé, Mario",,Milano,Görlich Editore,1954-1958,1954/1958,,,,monographic,ita,text,print,"3 v. : ill., plans ; 25 cm.",,,Theater architecture|||Motion picture theaters|||Theaters,,Italy,,,,03370143,
118,9913976173406236,International membership directory,Puppetry journal,,,Puppeteers of America,"Ojai, Calif",Puppeteers 0f America,,19uu/19uu,,,,serial,eng,text,print,v. ; 23 cm.,directory,,Directories|||Puppeteers|||Puppeteers of America,,United States|||n-us---,,,sc 82007046,04296974,
119,9914188813406236,"Guide to selecting plays for performance, The",Play parade,,,Samuel French Ltd,London,Samuel French Ltd.,,19uu/9999,,,,serial,eng,text,print,v. ; 23 x 12 cm.,bibliography,,Theater|||Production and direction|||Bibliography|||Catalogs|||Musical theater,,,,,sn 94042245,13202203,
120,9914191333406236,Catalogue of musical plays,,Musical plays from Samuel French,,Samuel French Ltd,London,Samuel French Ltd,1984,,,,,monographic,eng,text,print,78 p. : ill. ; 11 x 23 cm.,bibliography,,Catalogs|||Musicals|||Bibliography|||Samuel French Ltd,,,,0573091412 (pbk.),,33096693,
121,9914204013406236,Get used to it!: a new musical revue,,,"Weinberg, Tom Wilson.",,Philadelphia,Aboveground Records,p1993,1993,,,,monographic,eng,sound recording-musical,sound recording|||sound disc,"1 sound disc (60 min., 5 sec.) : digital ; 4 3/4 in.",,,Revues|||Musicals|||Gay men|||Songs and music|||Homosexuality|||Humor,,,,,,29456152,
122,9914224103406236,Plays and musicals,,Plays,,Dramatic Publishing Company,"Chicago, Ill",The Dramatic Pub. Co.,,19uu/9999,,,,serial,eng,text,print,v. : ill. ; 23 cm.,bibliography,,Theater|||Production and direction|||Bibliography|||Catalogs|||Musical theater|||Drama|||Amateur plays,,,,,sn 94042248,09244850,
123,9914230163406236,Musicals from the house of plays,,,,"Samuel French, Inc","New York, N.Y","Samuel French, Inc.",[198-],1980/1983,,,,monographic,eng,text,print,63 p. : ill. ; 28 cm.,catalog,,Musicals|||Bibliography|||Catalogs|||Drama,,,,,,10034507,
124,9914231683406236,Applause Theatre Books: [catalog],,,,Applause Theatre Books (Firm),"New York, N.Y",Applause Theatre Books,,1987/9999,,,,serial,eng,text,print,v. : ill. ; 21 cm.,bibliography,,Catalogs|||Drama|||Bibliography|||Publishers' catalogs|||Applause Theatre Books (Firm),,United States|||n-us---,,,sn 94042247,18034956,
125,9914232533406236,Catalog,,,,Broadway Play Publishing,"New York, N.Y",The Company,,19uu/9999,,,,serial,eng,text,print,v. : ill. ; 28 cm.,bibliography,,Theater|||Production and direction|||Bibliography|||Catalogs|||Musical theater,,,,,sn 94042249,30680570,
126,9914347623406236,Odesskiĭ muzeĭ zapadnogo i vostochnogo iskusstva: putevoditelʹ,,Odessa Museum of Western and Oriental Art,"Lut︠s︡kevych, N. H.","Shelestova, E. (Elena)|||Sokolov, O. (Oleg)",Odessa,"""Mai︠a︡k""",1988,,,,"2-e izd., perer. i dop.",monographic,rus|||eng|||ger,text,print,54 p. : ill. (some col.) ; 22 cm.,,,Guidebooks|||Odesʹkyĭ derz︠h︡avnyĭ muzeĭ zakhidnoho ta skhidnoho mystet︠s︡tva,,e-ur-un,,5776000920 :,89132842 //r92,19777021,
127,9914356053406236,Directory of software for technical theatre,,,"Finelli, Patrick M.",,"Tampa, Florida","Department of Theatre, University of South Florida",c1988,1988,,,,monographic,eng,text,print,52 p. ; 28 cm.,directory|||government publication,,Theater|||Data processing|||Computer software|||Directories,,,,,,25113392,
128,9914687493406236,Tapline,,TAP newsletter,,Theatre Association of Pennsylvania,"Harrisburg, Pa",Theatre Association of Pennsylvania,,19uu/9999,,,,serial,eng,text,print,v. : ill. ; 28 cm.,,,Theater|||Periodicals,,,,,,28172439,
129,9914718913406236,"Performing arts scrapbooks, 1889-1974 (bulk 1905-1967)",,,,"Barth, Harold B. (Harold Bradshaw), 1884-1974 (collector)|||Barth, Harold B. (Harold Bradshaw), 1884-1974",,,,1905/1967,,,,monographic,eng,,,13.75 (41,Performing arts-Records-Ohio-East Liverpool|||Performing arts-Records-Pennsylvania-Pittsburgh|||Theater-Albums|||Theater-Clippings|||Theater-Notebooks|||Theater-Pamphlets|||Theater-Programs|||Theater-Records-Ohio-East Liverpool|||Theater-Records-Pennsylvania-Pittsburgh|||Theater-Scrapbooks,"Scrapbooks are on theater, film, and other performing arts, chiefly in East Liverpool, Ohio, and Pittsburgh, Pa. Scrapbooks organized in volumes according to subject, i.e. drama, music, motion pictures, etc. 21 volumes contain programs accompanied by related clippings (motion picture books are chiefly clippings), all these mounted in loose-leaf albums. Bound ledger books (scrapbooks 22-34) and composition books (scrapbooks 35-39) were used for clippings of interest from magazines and newspapers. The final volume is a loose-leaf notebook presented by Eva Wasbutsky, Mr. Barth's secretary, after his death. Mr. Barth had an interest in all the performing arts. However, his focus was on theater and film, in particular Shakespeare. The final volumes are chiefly on Shakespearean productions, on stage, film, radio, and T.V. Loose souvenir programs and pamphlets were removed and integrated into the Curtis Theatre files and loose clippings not pertinent to the performing arts were discarded as were duplicate periodicals already held by the University Library System.","Stage history|||Theater|||Performing arts|||Shakespeare, William 1564-1616",,Ohio|||East Liverpool|||Pennsylvania|||Pittsburgh|||n-us-oh|||n-us-pa,,,,31151607,
130,9914719003406236,"Oliver P. Merriman scrapbook collection, 1825-1942, 1870 - 1942",,,,"Merriman, Oliver P. (collector)|||Bowman, Ned A.",,,,1870/1930,,,,monographic,eng,mixed material,unmediated|||other,14.00,Finding aids|||Theater programs|||still image|||text,"Oliver P. Merriman was an avid follower of Pittsburgh theatre. He built a large scrapbook collection that documents the history of the performing arts in Pittsburgh from the 1870s through the 1930s. It is organized into several broad categories and contains thousands of theatre programs, clippings, photographs, and other ephemera.","Performing arts|||Theater|||Theater programs|||Merriman, Oliver P",,Pennsylvania|||Pittsburgh|||New York (State)|||New York|||n-us-pa|||n-us-ny,,,,ocm31151658,
131,9914913093406236,MGM posters: the golden years,,,"Miller, Frank.",,"Atlanta, Ga|||Kansas City, Mo",Turner Pub.|||Distributed by Andrews and McMeel,c1994,1994,,,1st ed.,monographic,eng,text,print,192 p. : ill. (some col.) ; 32 cm.,,,"Film posters, American",,n-us---,,1570361053 :,94026286,30668393,
132,9915002793406236,Masks and marionettes,,,"Kennard, Joseph Spencer, 1859-1944",,New York,The Macmillan Company,1935,,,,,monographic,eng,text,print,"ix p., 2 †., 3-129 p. front., plates (1 double) ports. 26 cm.",,,Commedia dell'arte|||Puppets,,,,,35007953,02311646,
133,9915277993406236,Limón: a catalogue of dances,,,"Limón, José.",Limón Institute,New York?],Limón Institute,c1994,1994,,,,monographic,eng,text,print,48 p. : ill. (some col.) ; 22 x 28 cm.,Catalogs|||statistics,,"Ballet|||Limón, José",,,,,96169986,31640645,
134,9915314403406236,Register,Register (Lymelite Group),"Directory of designers, artists, and craftspeople",,Lymelite Group,"New York, N.Y",Lymelite Group,c1987-,1987/9999,,,,serial,eng,text,print,v. : ill. ; 28 cm.,directory,,Performing arts|||Production and direction|||Directories|||Periodicals|||Theaters|||Stage-setting and scenery,,,,,88655034|||sn 85006577,17463180,
135,9915505793406236,Tom Tichenor's puppets,Puppets,,"Tichenor, Tom.",,Nashville,Abingdon Press,[1971],1971,,,,monographic,eng,text,print,224 p. illus. (part col.) 25 cm.,bibliography,,Puppets,,,,0687423635,76147304 //r82,00162449,
136,9915775133406236,"Dance, theater, opera, music hall: costume & decor designs, books, posters and photographs ... : exhibition ... : public auction Friday, June 12, 1981 at 10:15 a.m",,,,Sotheby Parke Bernet Inc,New York,Sotheby Parke Bernet,1981,,,,,monographic,eng,text,print,[102] p.: chiefly ill. (some col.) ; 24 cm.,catalog,,Costume|||Exhibitions|||Theaters|||Stage-setting and scenery,,,,,,10103080,
137,9915775273406236,"Eduard Fischer, Kostümplastiken für das Theater: Entwicklungsweg, ausgew. Arbeiten, Beschreibung, Dokumentation",,Kostümplastiken für das Theater,"Ruppelt, Werner.",,Berlin,Henschel,1975,,,,,monographic,ger,text,print,172 p. : numerous ill. ; 23 cm. & slides (18 slides : col. ; 2 x 2 in.) inserted.,,,"Fischer, Eduard 1916-",,,,,76475971,02467112,
138,9915779083406236,"théâtres tchécoslovaques de marionnettes 1949/1969 =: Czechoslovak puppet theatres 1949/1969, Les",Československá loutková divadla 1949/1969. French & English,"Czechoslovak puppet theatres, 1949/1969","Bezděk, Zdeněk.",,Prague,Divadelní ústav,1973,,,,1. éd.,monographic,fre|||eng|||cze,text,print,189 p. : ill. ; 21 cm.,,,Puppet theater,,Czechoslovakia|||e-cs---,,,75501377 //r842,02283508,
